trial_nr	onset	event_type	phase	response	nr_frames	prob1	prob2	n1	n2	choice	certainty	onset_abs	duration
48.0	420.01058792183176	stim	4		9	1.0	0.55	7.0	9.0			423.93510591681115	0.2993538270238787
48.0	420.30994174885564	stim	5		15	1.0	0.55	7.0	9.0			424.23445974383503	0.49997526593506336
48.0	420.8099170147907	stim	6		18	1.0	0.55	7.0	9.0			424.7344350097701	0.6002895410638303
48.0	421.41020655585453	stim	7		17	1.0	0.55	7.0	9.0			425.3347245508339	0.5768058199901134
48.0	421.9802592219785	response	7	k		1.0	0.55	7.0	9.0			425.9047772169579	
48.0	421.98701237584464	choice	7		39					2.0		425.91153037082404	0.7311061429791152
48.0	422.71326969983056	response	7	k		1.0	0.55	7.0	9.0			426.63778769480996	
48.0	422.71811851882376	certainty	7		105						2.0	426.64263651380315	2.1924931900575757
2.0	424.91061170888133	stim	0		150							428.83512970386073	4.999909834936261
49.0	429.9105215438176	stim	0		9	0.55	1.0	14.0	10.0			433.835039538797	0.3000806560739875
49.0	430.2106021998916	stim	1		15	0.55	1.0	14.0	10.0			434.135120194871	0.49994544591754675
49.0	430.71054764580913	stim	2		18	0.55	1.0	14.0	10.0			434.6350656407885	0.599086657166481
49.0	431.3096343029756	stim	3		45	0.55	1.0	14.0	10.0			435.234152297955	1.5008490728214383
49.0	432.81048337579705	stim	4		9	0.55	1.0	14.0	10.0			436.73500137077644	0.2999347092118114
49.0	433.11041808500886	stim	5		15	0.55	1.0	14.0	10.0			437.03493607998826	0.5001643039286137
49.0	433.6105823889375	stim	6		18	0.55	1.0	14.0	10.0			437.53510038391687	0.5999756730161607
49.0	434.21055806195363	stim	7		16	0.55	1.0	14.0	10.0			438.13507605693303	0.5415895879268646
49.0	434.74597565596923	response	7	k		0.55	1.0	14.0	10.0			438.67049365094863	
49.0	434.7521476498805	choice	7		43					2.0		438.6766656448599	0.8976725509855896
49.0	435.6148898678366	response	7	j		0.55	1.0	14.0	10.0			439.539407862816	
49.0	435.6498202008661	certainty	7		105						1.0	439.5743381958455	2.060693650972098
50.0	437.7105138518382	stim	0		9	0.55	1.0	23.0	10.0			441.6350318468176	0.30001350794918835
50.0	438.0105273597874	stim	1		15	0.55	1.0	23.0	10.0			441.93504535476677	0.4997145461384207
50.0	438.5102419059258	stim	2		18	0.55	1.0	23.0	10.0			442.4347599009052	0.6001725080423057
50.0	439.1104144139681	stim	3		45	0.55	1.0	23.0	10.0			443.0349324089475	1.499899883987382
50.0	440.6103142979555	stim	4		9	0.55	1.0	23.0	10.0			444.5348322929349	0.3001368618570268
50.0	440.9104511598125	stim	5		15	0.55	1.0	23.0	10.0			444.8349691547919	0.49922423902899027
50.0	441.4096753988415	stim	6		18	0.55	1.0	23.0	10.0			445.3341933938209	0.6007862330880016
50.0	442.0104616319295	stim	7		12	0.55	1.0	23.0	10.0			445.9349796269089	0.40972254192456603
50.0	442.41331716184504	response	7	j		0.55	1.0	23.0	10.0			446.33783515682444	
50.0	442.42018417385407	choice	7		44					1.0		446.34470216883346	1.06436852295883
50.0	443.47962176892906	response	7	l		0.55	1.0	23.0	10.0			447.40413976390846	
50.0	443.4845526968129	certainty	7		105						3.0	447.4090706917923	2.0259474851191044
51.0	445.510500181932	stim	0		9	0.55	1.0	39.0	28.0			449.4350181769114	0.2999381348490715
51.0	445.8104383167811	stim	1		15	0.55	1.0	39.0	28.0			449.73495631176047	0.4990455321967602
51.0	446.30948384897783	stim	2		18	0.55	1.0	39.0	28.0			450.23400184395723	0.6004169730003923
51.0	446.9099008219782	stim	3		45	0.55	1.0	39.0	28.0			450.8344188169576	1.5005675668362528
51.0	448.4104683888145	stim	4		9	0.55	1.0	39.0	28.0			452.3349863837939	0.2999635781161487
51.0	448.7104319669306	stim	5		15	0.55	1.0	39.0	28.0			452.63494996191	0.4999969720374793
51.0	449.2104289389681	stim	6		18	0.55	1.0	39.0	28.0			453.1349469339475	0.6000652478542179
51.0	449.8104941868223	stim	7		23	0.55	1.0	39.0	28.0			453.7350121818017	0.7739961720071733
51.0	450.5784446578473	response	7	j		0.55	1.0	39.0	28.0			454.5029626528267	
51.0	450.5844903588295	choice	7		55					1.0		454.5090083538089	1.064263191074133
51.0	451.64455227786675	response	7	j		0.55	1.0	39.0	28.0			455.56907027284615	
51.0	451.64875354990363	certainty	7		105						1.0	455.573271544883	1.6609965979587287
52.0	453.30975014786236	stim	0		9	0.55	1.0	19.0	14.0			457.23426814284176	0.30035624699667096
52.0	453.61010639485903	stim	1		15	0.55	1.0	19.0	14.0			457.5346243898384	0.5001041069626808
52.0	454.1102105018217	stim	2		18	0.55	1.0	19.0	14.0			458.0347284968011	0.5996960650663823
52.0	454.7099065668881	stim	3		45	0.55	1.0	19.0	14.0			458.6344245618675	1.5000786778982729
52.0	456.20998524478637	stim	4		9	0.55	1.0	19.0	14.0			460.13450323976576	0.3004571641795337
52.0	456.5104424089659	stim	5		15	0.55	1.0	19.0	14.0			460.4349604039453	0.4996854739729315
52.0	457.01012788293883	stim	6		18	0.55	1.0	19.0	14.0			460.93464587791823	0.6002406098414212
52.0	457.61036849278025	stim	7		18	0.55	1.0	19.0	14.0			461.53488648775965	0.6093363480176777
52.0	458.21309422980994	response	7	k		0.55	1.0	19.0	14.0			462.13761222478934	
52.0	458.21970484079793	choice	7		41					2.0		462.1442228357773	0.7632864671759307
52.0	458.94867178983986	response	7	l		0.55	1.0	19.0	14.0			462.87318978481926	
52.0	458.98299130797386	certainty	7		105						3.0	462.90750930295326	2.1270240708254278
53.0	461.1100153787993	stim	0		9	0.55	1.0	16.0	14.0			465.0345333737787	0.29998977202922106
53.0	461.4100051508285	stim	1		15	0.55	1.0	16.0	14.0			465.3345231458079	0.49936966807581484
53.0	461.9093748189043	stim	2		18	0.55	1.0	16.0	14.0			465.8338928138837	0.6009579200763255
53.0	462.51033273898065	stim	3		45	0.55	1.0	16.0	14.0			466.43485073396005	1.4996664789505303
53.0	464.0099992179312	stim	4		9	0.55	1.0	16.0	14.0			467.9345172129106	0.29955419688485563
53.0	464.30955341481604	stim	5		15	0.55	1.0	16.0	14.0			468.23407140979543	0.49994942103512585
53.0	464.80950283585116	stim	6		18	0.55	1.0	16.0	14.0			468.73402083083056	0.600763016147539
53.0	465.4102658519987	stim	7		19	0.55	1.0	16.0	14.0			469.3347838469781	0.6411159269046038
53.0	466.0127014007885	response	7	k		0.55	1.0	16.0	14.0			469.9372193957679	
53.0	466.0513817789033	choice	7		39					2.0		469.9758997738827	0.6676302489358932
53.0	466.714010435855	response	7	l		0.55	1.0	16.0	14.0			470.6385284308344	
53.0	466.7190120278392	certainty	7		105						3.0	470.6435300228186	2.191277662059292
54.0	468.9102896898985	stim	0		9	0.55	1.0	33.0	14.0			472.8348076848779	0.29984128195792437
54.0	469.2101309718564	stim	1		15	0.55	1.0	33.0	14.0			473.1346489668358	0.5000349939800799
54.0	469.7101659658365	stim	2		18	0.55	1.0	33.0	14.0			473.6346839608159	0.5991092950571328
54.0	470.3092752608936	stim	3		45	0.55	1.0	33.0	14.0			474.233793255873	1.5008926501031965
54.0	471.8101679109968	stim	4		9	0.55	1.0	33.0	14.0			475.7346859059762	0.2999187959358096
54.0	472.11008670693263	stim	5		15	0.55	1.0	33.0	14.0			476.03460470191203	0.49960841704159975
54.0	472.60969512397423	stim	6		18	0.55	1.0	33.0	14.0			476.53421311895363	0.6004468228202313
54.0	473.21014194679447	stim	7		13	0.55	1.0	33.0	14.0			477.13465994177386	0.44163616211153567
54.0	473.6453187498264	response	7	j		0.55	1.0	33.0	14.0			477.5698367448058	
54.0	473.651778108906	choice	7		36					1.0		477.5762961038854	0.7655547950416803
54.0	474.41244608187117	response	7	j		0.55	1.0	33.0	14.0			478.33696407685056	
54.0	474.4173329039477	certainty	7		105						1.0	478.3418508989271	2.2928011829499155
55.0	476.7101340868976	stim	0		9	0.55	1.0	23.0	14.0			480.634652081877	0.29987549502402544
55.0	477.0100095819216	stim	1		15	0.55	1.0	23.0	14.0			480.934527576901	0.5001354820560664
55.0	477.5101450639777	stim	2		18	0.55	1.0	23.0	14.0			481.4346630589571	0.600059260847047
55.0	478.11020432482474	stim	3		45	0.55	1.0	23.0	14.0			482.03472231980413	1.4995155211072415
55.0	479.609719845932	stim	4		9	0.55	1.0	23.0	14.0			483.5342378409114	0.29987068893387914
55.0	479.90959053486586	stim	5		15	0.55	1.0	23.0	14.0			483.83410852984525	0.5004121060483158
55.0	480.4100026409142	stim	6		18	0.55	1.0	23.0	14.0			484.33452063589357	0.5995702710933983
55.0	481.00957291200757	stim	7		6	0.55	1.0	23.0	14.0			484.93409090698697	0.2102618918288499
55.0	481.21291847294196	response	7	k		0.55	1.0	23.0	14.0			485.13743646792136	
55.0	481.2198348038364	choice	7		28					2.0		485.1443527988158	0.7309413910843432
55.0	481.9460442659911	response	7	l		0.55	1.0	23.0	14.0			485.8705622609705	
55.0	481.95077619492076	certainty	7		105						3.0	485.87529418990016	2.5592618379741907
56.0	484.51003803289495	stim	0		9	0.55	1.0	28.0	20.0			488.43455602787435	0.3000601879321039
56.0	484.81009822082706	stim	1		15	0.55	1.0	28.0	20.0			488.73461621580645	0.4991296660155058
56.0	485.30922788684256	stim	2		18	0.55	1.0	28.0	20.0			489.23374588182196	0.6009255740791559
56.0	485.9101534609217	stim	3		45	0.55	1.0	28.0	20.0			489.8346714559011	1.4998744509648532
56.0	487.4100279118866	stim	4		9	0.55	1.0	28.0	20.0			491.33454590686597	0.30010928004048765
56.0	487.71013719192706	stim	5		15	0.55	1.0	28.0	20.0			491.63465518690646	0.4999439809471369
56.0	488.2100811728742	stim	6		18	0.55	1.0	28.0	20.0			492.1345991678536	0.5996875069104135
56.0	488.8097686797846	stim	7		27	0.55	1.0	28.0	20.0			492.734286674764	0.9097813861444592
56.0	489.7129474559333	response	7	k		0.55	1.0	28.0	20.0			493.6374654509127	
56.0	489.71955006592907	choice	7		47					2.0		493.64406806090847	0.6655313319060951
56.0	490.38004729081877	response	7	l		0.55	1.0	28.0	20.0			494.30456528579816	
56.0	490.38508139783517	certainty	7		105						3.0	494.30959939281456	1.9241959201171994
57.0	492.30927731795236	stim	0		9	0.55	1.0	40.0	20.0			496.23379531293176	0.29985513305291533
57.0	492.6091324510053	stim	1		15	0.55	1.0	40.0	20.0			496.5336504459847	0.5008727069944143
57.0	493.1100051579997	stim	2		18	0.55	1.0	40.0	20.0			497.0345231529791	0.6000891448929906
57.0	493.7100943028927	stim	3		45	0.55	1.0	40.0	20.0			497.6346122978721	1.4999088901095092
57.0	495.2100031930022	stim	4		9	0.55	1.0	40.0	20.0			499.1345211879816	0.30004141200333834
57.0	495.51004460500553	stim	5		15	0.55	1.0	40.0	20.0			499.43456259998493	0.4999694279395044
57.0	496.01001403294504	stim	6		18	0.55	1.0	40.0	20.0			499.93453202792443	0.6000779198948294
57.0	496.61009195283987	stim	7		28	0.55	1.0	40.0	20.0			500.53460994781926	0.9427610591519624
57.0	497.5462082438171	response	7	k		0.55	1.0	40.0	20.0			501.4707262387965	
57.0	497.55285301199183	choice	7		50					2.0		501.4773710069712	0.7315522318240255
57.0	498.2795783029869	response	7	k		0.55	1.0	40.0	20.0			502.2040962979663	
57.0	498.28440524381585	certainty	7		105						2.0	502.20892323879525	1.8271752030123025
58.0	500.11158044682816	stim	0		9	0.55	1.0	40.0	10.0			504.03609844180755	0.29838737309910357
58.0	500.40996781992726	stim	1		15	0.55	1.0	40.0	10.0			504.33448581490666	0.5000020428560674
58.0	500.9099698627833	stim	2		18	0.55	1.0	40.0	10.0			504.8344878577627	0.5996096851304173
58.0	501.50957954791375	stim	3		45	0.55	1.0	40.0	10.0			505.43409754289314	1.5004440979100764
58.0	503.0100236458238	stim	4		9	0.55	1.0	40.0	10.0			506.9345416408032	0.2992319711484015
58.0	503.3092556169722	stim	5		15	0.55	1.0	40.0	10.0			507.2337736119516	0.5007224099244922
58.0	503.8099780268967	stim	6		18	0.55	1.0	40.0	10.0			507.7344960218761	0.5997455269098282
58.0	504.40972355380654	stim	7		12	0.55	1.0	40.0	10.0			508.33424154878594	0.40916935820132494
58.0	504.81241679377854	response	7	j		0.55	1.0	40.0	10.0			508.73693478875794	
58.0	504.81889291200787	choice	7		33					1.0		508.74341090698726	0.6988300927914679
58.0	505.51278355391696	response	7	j		0.55	1.0	40.0	10.0			509.43730154889636	
58.0	505.51772300479934	certainty	7		105						1.0	509.44224099977873	2.3920607110485435
59.0	507.9097837158479	stim	0		9	0.55	1.0	28.0	7.0			511.8343017108273	0.30009758402593434
59.0	508.2098812998738	stim	1		15	0.55	1.0	28.0	7.0			512.1343992948532	0.49998123897239566
59.0	508.7098625388462	stim	2		18	0.55	1.0	28.0	7.0			512.6343805338256	0.5992160311434418
59.0	509.30907856998965	stim	3		45	0.55	1.0	28.0	7.0			513.233596564969	1.5007837358862162
59.0	510.80986230587587	stim	4		9	0.55	1.0	28.0	7.0			514.7343803008553	0.3000712380744517
59.0	511.1099335439503	stim	5		15	0.55	1.0	28.0	7.0			515.0344515389297	0.5000140138436109
59.0	511.60994755779393	stim	6		18	0.55	1.0	28.0	7.0			515.5344655527733	0.5993694120552391
59.0	512.2093169698492	stim	7		8	0.55	1.0	28.0	7.0			516.1338349648286	0.276445436058566
59.0	512.4793722908944	response	7	j		0.55	1.0	28.0	7.0			516.4038902858738	
59.0	512.4857624059077	choice	7		29					1.0		516.4102804008871	0.7013271930627525
59.0	513.1824002149515	response	7	l		0.55	1.0	28.0	7.0			517.1069182099309	
59.0	513.1870895989705	certainty	7		105						3.0	517.1116075939499	2.5227975118905306
60.0	515.709887110861	stim	0		9	0.55	1.0	19.0	7.0			519.6344051058404	0.29997020796872675
60.0	516.0098573188297	stim	1		15	0.55	1.0	19.0	7.0			519.9343753138091	0.5000236020423472
60.0	516.5098809208721	stim	2		18	0.55	1.0	19.0	7.0			520.4343989158515	0.5999514020513743
60.0	517.1098323229235	stim	3		45	0.55	1.0	19.0	7.0			521.0343503179029	1.4996931140776724
60.0	518.6095254370011	stim	4		9	0.55	1.0	19.0	7.0			522.5340434319805	0.3003280588891357
60.0	518.9098534958903	stim	5		15	0.55	1.0	19.0	7.0			522.8343714908697	0.5000427330378443
60.0	519.4098962289281	stim	6		18	0.55	1.0	19.0	7.0			523.3344142239075	0.5988124238792807
60.0	520.0087086528074	stim	7		0	0.55	1.0	19.0	7.0			523.9332266477868	0.012096191057935357
60.0	520.0150206238031	response	7	j		0.55	1.0	19.0	7.0			523.9395386187825	
60.0	520.0208048438653	choice	7		24					1.0		523.9453228388447	0.7945671151392162
60.0	520.7810052959248	response	7	k		0.55	1.0	19.0	7.0			524.7055232909042	
60.0	520.8153719590046	certainty	7		105						2.0	524.739889953984	2.694513649912551
61.0	523.5098856089171	stim	0		9	0.55	1.0	28.0	14.0			527.4344036038965	0.2998364099767059
61.0	523.8097220188938	stim	1		15	0.55	1.0	28.0	14.0			527.7342400138732	0.4993827170692384
61.0	524.309104735963	stim	2		18	0.55	1.0	28.0	14.0			528.2336227309424	0.5998938330449164
61.0	524.908998569008	stim	3		45	0.55	1.0	28.0	14.0			528.8335165639874	1.5007250867784023
61.0	526.4097236557864	stim	4		9	0.55	1.0	28.0	14.0			530.3342416507658	0.30017776717431843
61.0	526.7099014229607	stim	5		15	0.55	1.0	28.0	14.0			530.6344194179401	0.4991253309417516
61.0	527.2090267539024	stim	6		18	0.55	1.0	28.0	14.0			531.1335447488818	0.6007242249324918
61.0	527.8097509788349	stim	7		6	0.55	1.0	28.0	14.0			531.7342689738143	0.2094528740271926
61.0	528.0125442019198	response	7	k		0.55	1.0	28.0	14.0			531.9370621968992	
61.0	528.0192038528621	choice	7		25					2.0		531.9437218478415	0.631335767917335
61.0	528.6457807349507	response	7	semicolon		0.55	1.0	28.0	14.0			532.5702987299301	
61.0	528.6505396207795	certainty	7		105						4.0	532.5750576157589	2.6589914420619607
62.0	531.3095310628414	stim	0		9	0.55	1.0	14.0	7.0			535.2340490578208	0.2992746219970286
62.0	531.6088056848384	stim	1		15	0.55	1.0	14.0	7.0			535.5333236798178	0.5009434041567147
62.0	532.1097490889952	stim	2		18	0.55	1.0	14.0	7.0			536.0342670839746	0.5999341369606555
62.0	532.7096832259558	stim	3		45	0.55	1.0	14.0	7.0			536.6342012209352	1.4997514670249075
62.0	534.2094346929807	stim	4		9	0.55	1.0	14.0	7.0			538.1339526879601	0.3003013478592038
62.0	534.5097360408399	stim	5		15	0.55	1.0	14.0	7.0			538.4342540358193	0.49993503000587225
62.0	535.0096710708458	stim	6		18	0.55	1.0	14.0	7.0			538.9341890658252	0.5998641320038587
62.0	535.6095352028497	stim	7		39	0.55	1.0	14.0	7.0			539.534053197829	1.3096854030154645
62.0	536.9124616188928	response	7	k		0.55	1.0	14.0	7.0			540.8369796138722	
62.0	536.9192206058651	choice	7		64					2.0		540.8437386008445	0.8321907641366124
62.0	537.7463301958051	response	7	j		0.55	1.0	14.0	7.0			541.6708481907845	
62.0	537.7514113700017	certainty	7		105						1.0	541.6759293649811	1.3582988327834755
63.0	539.1097102027852	stim	0		9	0.55	1.0	33.0	20.0			543.0342281977646	0.29995391401462257
63.0	539.4096641167998	stim	1		15	0.55	1.0	33.0	20.0			543.3341821117792	0.49986800411716104
63.0	539.909532120917	stim	2		18	0.55	1.0	33.0	20.0			543.8340501158964	0.5988106580916792
63.0	540.5083427790087	stim	3		45	0.55	1.0	33.0	20.0			544.4328607739881	1.5011617518030107
63.0	542.0095045308117	stim	4		9	0.55	1.0	33.0	20.0			545.9340225257911	0.2987766379956156
63.0	542.3082811688073	stim	5		15	0.55	1.0	33.0	20.0			546.2327991637867	0.5013267891481519
63.0	542.8096079579554	stim	6		18	0.55	1.0	33.0	20.0			546.7341259529348	0.6001769078429788
63.0	543.4097848657984	stim	7		7	0.55	1.0	33.0	20.0			547.3343028607778	0.24040062120184302
63.0	543.6441534277983	response	7	k		0.55	1.0	33.0	20.0			547.5686714227777	
63.0	543.6501854870003	choice	7		28					2.0		547.5747034819797	0.700028478866443
63.0	544.3456414837856	response	7	l		0.55	1.0	33.0	20.0			548.270159478765	
63.0	544.3502139658667	certainty	7		105						3.0	548.2747319608461	2.559338697930798
64.0	546.9095526637975	stim	0		9	0.55	1.0	28.0	10.0			550.8340706587769	0.2998905701097101
64.0	547.2094432339072	stim	1		15	0.55	1.0	28.0	10.0			551.1339612288866	0.4993120839353651
64.0	547.7087553178426	stim	2		18	0.55	1.0	28.0	10.0			551.633273312822	0.6001426309812814
64.0	548.3088979488239	stim	3		45	0.55	1.0	28.0	10.0			552.2334159438033	1.500646071974188
64.0	549.8095440207981	stim	4		9	0.55	1.0	28.0	10.0			553.7340620157775	0.29986868519335985
64.0	550.1094127059914	stim	5		15	0.55	1.0	28.0	10.0			554.0339307009708	0.5001866777893156
64.0	550.6095993837807	stim	6		18	0.55	1.0	28.0	10.0			554.5341173787601	0.599826583173126
64.0	551.2094259669539	stim	7		12	0.55	1.0	28.0	10.0			555.1339439619333	0.4068458490073681
64.0	551.6102588288486	response	7	j		0.55	1.0	28.0	10.0			555.534776823828	
64.0	551.6162718159612	choice	7		34					1.0		555.5407898109406	0.7344818648416549
64.0	552.3457967699505	response	7	k		0.55	1.0	28.0	10.0			556.2703147649299	
64.0	552.3507536808029	certainty	7		105						2.0	556.2752716757823	2.3587967921048403
3.0	554.7095504729077	stim	0		150							558.6340684678871	4.99977963604033
3.0	559.6781099298969	response	0	space								563.6026279248763	
3.0	559.709330108948	stim	0		466							563.6338481039274	5.032652338035405
3.0	559.7136244839057	response	0	lcommand								563.6381424788851	
65.0	564.7419824469835	stim	0		9	0.55	1.0	56.0	28.0			568.6665004419629	0.29986002785153687
65.0	565.041842474835	stim	1		15	0.55	1.0	56.0	28.0			568.9663604698144	0.5008456071373075
65.0	565.5426880819723	stim	2		17	0.55	1.0	56.0	28.0			569.4672060769517	0.5663144199643284
65.0	566.1090025019366	stim	3		46	0.55	1.0	56.0	28.0			570.033520496916	1.5335408339742571
65.0	567.6425433359109	stim	4		9	0.55	1.0	56.0	28.0			571.5670613308903	0.29994900804013014
65.0	567.942492343951	stim	5		15	0.55	1.0	56.0	28.0			571.8670103389304	0.5001297239214182
65.0	568.4426220678724	stim	6		18	0.55	1.0	56.0	28.0			572.3671400628518	0.5999106550589204
65.0	569.0425327229314	stim	7		40	0.55	1.0	56.0	28.0			572.9670507179108	1.3419142269995064
65.0	570.3779769828543	response	7	k		0.55	1.0	56.0	28.0			574.3024949778337	
65.0	570.3844469499309	choice	7		65					2.0		574.3089649449103	0.8332038309890777
65.0	571.2125900047831	response	7	j		0.55	1.0	56.0	28.0			575.1371079997625	
65.0	571.2176507809199	certainty	7		105						1.0	575.1421687758993	1.324965301901102
66.0	572.542616082821	stim	0		9	0.55	1.0	8.0	7.0			576.4671340778004	0.30013322713784873
66.0	572.8427493099589	stim	1		15	0.55	1.0	8.0	7.0			576.7672673049383	0.4998881940264255
66.0	573.3426375039853	stim	2		18	0.55	1.0	8.0	7.0			577.2671554989647	0.6001999150030315
66.0	573.9428374189883	stim	3		45	0.55	1.0	8.0	7.0			577.8673554139677	1.4992925277911127
66.0	575.4421299467795	stim	4		9	0.55	1.0	8.0	7.0			579.3666479417589	0.2999081911984831
66.0	575.7420381379779	stim	5		15	0.55	1.0	8.0	7.0			579.6665561329573	0.5005490679759532
66.0	576.2425872059539	stim	6		18	0.55	1.0	8.0	7.0			580.1671052009333	0.5996890559326857
66.0	576.8422762618866	stim	7		9	0.55	1.0	8.0	7.0			580.766794256866	0.31028658896684647
66.0	577.1455459957942	response	7	k		0.55	1.0	8.0	7.0			581.0700639907736	
66.0	577.1525628508534	choice	7		31					2.0		581.0770808458328	0.7312480169348419
66.0	577.8789888930041	response	7	j		0.55	1.0	8.0	7.0			581.8035068879835	
66.0	577.8838108677883	certainty	7		105						1.0	581.8083288627677	2.4587836482096463
67.0	580.3425945159979	stim	0		9	0.55	1.0	66.0	28.0			584.2671125109773	0.29996852786280215
67.0	580.6425630438607	stim	1		15	0.55	1.0	66.0	28.0			584.5670810388401	0.49935820093378425
67.0	581.1419212447945	stim	2		17	0.55	1.0	66.0	28.0			585.0664392397739	0.5672192180063576
67.0	581.7091404628009	stim	3		46	0.55	1.0	66.0	28.0			585.6336584577803	1.5328794771339744
67.0	583.2420199399348	stim	4		9	0.55	1.0	66.0	28.0			587.1665379349142	0.3004930920433253
67.0	583.5425130319782	stim	5		15	0.55	1.0	66.0	28.0			587.4670310269576	0.5002549758646637
67.0	584.0427680078428	stim	6		18	0.55	1.0	66.0	28.0			587.9672860028222	0.5997816741000861
67.0	584.6425496819429	stim	7		3	0.55	1.0	66.0	28.0			588.5670676769223	0.10977827198803425
67.0	584.7457078399602	response	7	j		0.55	1.0	66.0	28.0			588.6702258349396	
67.0	584.752327953931	choice	7		25					1.0		588.6768459489103	0.7299361668992788
67.0	585.4774332479574	response	7	semicolon		0.55	1.0	66.0	28.0			589.4019512429368	
67.0	585.4822641208302	certainty	7		105						4.0	589.4067821158096	2.660281453980133
68.0	588.1425455748104	stim	0		9	0.55	1.0	47.0	28.0			592.0670635697898	0.2997904841322452
68.0	588.4423360589426	stim	1		15	0.55	1.0	47.0	28.0			592.366854053922	0.5001644678413868
68.0	588.942500526784	stim	2		18	0.55	1.0	47.0	28.0			592.8670185217634	0.600201518042013
68.0	589.542702044826	stim	3		45	0.55	1.0	47.0	28.0			593.4672200398054	1.499835859052837
68.0	591.0425379038788	stim	4		9	0.55	1.0	47.0	28.0			594.9670558988582	0.2999440929852426
68.0	591.3424819968641	stim	5		15	0.55	1.0	47.0	28.0			595.2669999918435	0.4998475229367614
68.0	591.8423295198008	stim	6		18	0.55	1.0	47.0	28.0			595.7668475147802	0.6002331071067601
68.0	592.4425626269076	stim	7		21	0.55	1.0	47.0	28.0			596.367080621887	0.7099167820997536
68.0	593.145543566905	response	7	k		0.55	1.0	47.0	28.0			597.0700615618844	
68.0	593.1524794090074	choice	7		48					2.0		597.0769974039868	0.8957984549924731
68.0	594.0128794298507	response	7	l		0.55	1.0	47.0	28.0			597.9373974248301	
68.0	594.0482778639998	certainty	7		105						3.0	597.9727958589792	1.894066555891186
69.0	595.942344419891	stim	0		9	0.55	1.0	33.0	10.0			599.8668624148704	0.30002877907827497
69.0	596.2423731989693	stim	1		15	0.55	1.0	33.0	10.0			600.1668911939487	0.5000452569220215
69.0	596.7424184558913	stim	2		18	0.55	1.0	33.0	10.0			600.6669364508707	0.6001395380590111
69.0	597.3425579939503	stim	3		45	0.55	1.0	33.0	10.0			601.2670759889297	1.4993412068579346
69.0	598.8418992008083	stim	4		9	0.55	1.0	33.0	10.0			602.7664171957877	0.30054078507237136
69.0	599.1424399858806	stim	5		15	0.55	1.0	33.0	10.0			603.06695798086	0.5004167361184955
69.0	599.6428567219991	stim	6		18	0.55	1.0	33.0	10.0			603.5673747169785	0.5992798157967627
69.0	600.2421365377959	stim	7		0	0.55	1.0	33.0	10.0			604.1666545327753	0.012784669175744057
69.0	600.249088114826	response	7	j		0.55	1.0	33.0	10.0			604.1736061098054	
69.0	600.2549212069716	choice	7		21					1.0		604.179439201951	0.6950028110295534
69.0	600.945185538847	response	7	k		0.55	1.0	33.0	10.0			604.8697035338264	
69.0	600.9499240180012	certainty	7		105						2.0	604.8744420129806	2.7924842548090965
70.0	603.7424082728103	stim	0		9	0.55	1.0	79.0	28.0			607.6669262677897	0.2993264470715076
70.0	604.0417347198818	stim	1		15	0.55	1.0	79.0	28.0			607.9662527148612	0.5001745610497892
70.0	604.5419092809316	stim	2		17	0.55	1.0	79.0	28.0			608.466427275911	0.5672017829492688
70.0	604.667401362909	response	2	k		0.55	1.0	79.0	28.0			608.5919193578884	
70.0	605.1091110638808	stim	3		46	0.55	1.0	79.0	28.0			609.0336290588602	1.533256652066484
70.0	606.6423677159473	stim	4		9	0.55	1.0	79.0	28.0			610.5668857109267	0.29999327403493226
70.0	606.9423609899823	stim	5		15	0.55	1.0	79.0	28.0			610.8668789849617	0.5001335318665951
70.0	607.4424945218489	stim	6		18	0.55	1.0	79.0	28.0			611.3670125168283	0.5995068210177124
70.0	608.0420013428666	stim	7		20	0.55	1.0	79.0	28.0			611.966519337846	0.6753181829117239
70.0	608.7106285248883	response	7	k		0.55	1.0	79.0	28.0			612.6351465198677	
70.0	608.7173195257783	choice	7		43					2.0		612.6418375207577	0.7666227391455323
70.0	609.4788106388878	response	7	j		0.55	1.0	79.0	28.0			613.4033286338672	
70.0	609.4839422649238	certainty	7		105						1.0	613.4084602599032	2.0584089178591967
71.0	611.542351182783	stim	0		9	0.55	1.0	5.0	5.0			615.4668691777624	0.2998695110436529
71.0	611.8422206938267	stim	1		15	0.55	1.0	5.0	5.0			615.7667386888061	0.5002305421512574
71.0	612.3424512359779	stim	2		18	0.55	1.0	5.0	5.0			616.2669692309573	0.5987960319034755
71.0	612.9412472678814	stim	3		45	0.55	1.0	5.0	5.0			616.8657652628608	1.5010319009888917
71.0	614.4422791688703	stim	4		9	0.55	1.0	5.0	5.0			618.3667971638497	0.3000330680515617
71.0	614.7423122369219	stim	5		15	0.55	1.0	5.0	5.0			618.6668302319013	0.5001386809162796
71.0	615.2424509178381	stim	6		18	0.55	1.0	5.0	5.0			619.1669689128175	0.5998831910546869
71.0	615.8423341088928	stim	7		5	0.55	1.0	5.0	5.0			619.7668521038722	0.17615697509609163
71.0	616.0119627940003	response	7	k		0.55	1.0	5.0	5.0			619.9364807889797	
71.0	616.0184910839889	choice	7		24					2.0		619.9430090789683	0.6294180378317833
71.0	616.6435762338806	response	7	j		0.55	1.0	5.0	5.0			620.56809422886	
71.0	616.6479091218207	certainty	7		105						1.0	620.5724271168001	2.6944132710341364
