trial_nr	array_nr	stim_nr	x	y
19.0	2	3	1.0085555728026816	0.4743181721150469
19.0	2	4	-3.934004569956245	-2.835575028914635
19.0	2	5	-1.7907982055610938	-1.468720891533684
19.0	2	6	2.4038505157768872	-2.5019505450239476
19.0	2	7	4.1833448638984185	1.9905880922787071
19.0	2	8	-1.7702681059525163	3.9563392673980924
19.0	2	9	2.948173576322628	0.23846282964431098
19.0	2	10	1.4703925749317774	-0.6505138017770683
19.0	2	11	2.180014092087048	-1.166364615868644
19.0	2	12	-2.3777351881688817	3.9792788612324315
19.0	2	13	-0.7148103087298234	-0.3314200623252597
19.0	2	14	-0.25598737826236045	1.4014493196680982
19.0	2	15	-1.2260338439861362	2.74169184957553
19.0	2	16	-0.12578148019887495	-2.2207392348743054
19.0	2	17	1.7329945796188404	1.8007877131075107
19.0	2	18	-0.42410341510564686	3.118325601390578
19.0	2	19	-3.257452829641514	3.121649349055581
19.0	2	20	1.9331621446583875	2.9961537562969904
19.0	2	21	1.1212856547978	-3.7908239899076888
19.0	2	22	0.2966708156712335	0.8175282163157587
19.0	2	23	0.34744663761671685	-4.4075643259175505
19.0	2	24	-0.08448329000431994	-0.04462589058066845
19.0	2	25	-4.5722199494386135	-1.545717195172621
19.0	2	26	2.533590006302254	1.878771192307487
19.0	2	27	0.6939555490521737	1.4742369299481692
19.0	2	28	-2.5023854624619934	-1.3927962132975589
19.0	2	29	-2.843882946656715	2.0475665524813027
19.0	2	30	-1.5098932561697798	1.2695418772019647
19.0	2	31	-0.07882312980345393	-2.8339685768109106
19.0	2	32	3.2394326518403824	3.1196804498828956
19.0	2	33	-1.6261771567984342	-0.7804508392177785
19.0	2	34	3.516184029532883	0.6973024276074783
19.0	2	35	-0.625061079264994	2.535420164018123
19.0	2	36	-4.578790419075115	1.0332452714771307
19.0	2	37	-3.0901566453561835	-1.5634786603343502
19.0	2	38	-0.22868052700604932	-1.4552988521573575
19.0	2	39	1.1474496267144392	2.0290157410179295
19.0	2	40	2.1487444745985878	0.6777908508609752
19.0	2	41	2.6027353552383534	-3.6845847710252024
19.0	2	42	-0.5076994828623489	-4.826730902474336
19.0	2	43	1.0769772885129694	-1.34287667929009
19.0	2	44	-4.403507750312789	-0.13652023240170724
19.0	2	45	-3.586465184501401	1.0335979768827692
19.0	2	46	-1.1267054566693022	-3.1350715114926038
19.0	2	47	2.9309856494170297	-1.2926728969694374
20.0	1	1	-2.1234138263039872	-0.2759267544109308
20.0	1	2	1.0062075405413493	0.8310624886747958
20.0	1	3	-3.6643501087393715	1.7779019785911727
20.0	1	4	-1.2889782021639375	-1.219729728071323
20.0	1	5	-3.9228770015100882	2.5053687956165374
20.0	1	6	0.16742533034593712	-3.9692288651113485
20.0	1	7	-1.7476120820778722	0.5026022818988264
20.0	1	8	-0.27295154828489726	1.0032349298636296
20.0	1	9	-0.24014185642485555	0.109184823661219
20.0	1	10	4.439371835064754	1.2513983869585013
20.0	1	11	3.315427754701495	-0.3826456705431383
20.0	1	12	2.611721530878091	-0.7918924736137813
20.0	1	13	-0.842814973084383	-0.4155610424840885
20.0	1	14	0.47036885652478133	1.7896085270430346
20.0	1	15	-4.337001649862682	-0.7540323900058985
20.0	1	16	-0.4178737360715635	-4.162892346797024
20.0	1	17	1.2752463867776076	1.765874518132279
20.0	1	18	2.7684225429548897	-3.4342851431172017
20.0	1	19	0.2580634377472236	4.788112381866557
20.0	1	20	-0.7992686608705434	3.5046855013877662
20.0	2	1	-0.14775966212444033	-3.1806838075381054
20.0	2	2	2.0156622275959646	-0.968619848538686
20.0	2	3	-1.8834095736647014	-2.029246771593775
20.0	2	4	-3.8531417308350453	0.012402849987481828
20.0	2	5	0.33902994444299206	-0.10902802102245926
20.0	2	6	0.992435382335369	1.4873201872384032
20.0	2	7	0.9203800745454115	-1.9260725747184826
20.0	2	8	-1.516256002165067	3.7726674641902664
20.0	2	9	-0.18684068312018534	-1.8622781991671686
20.0	2	10	-0.10554587073579311	4.765401696868285
20.0	2	11	-2.716586513165709	-0.8419700260492189
20.0	2	12	2.1363141664706786	0.874363082121407
20.0	2	13	-3.589772333913155	1.0306784042450756
20.0	2	14	-1.5431274398248511	-0.6057270291736508
20.0	2	15	1.9968873076599583	1.7178342120273198
20.0	2	16	0.33253697264566745	-1.2061209889025784
20.0	2	17	-1.3295787056308022	0.9903894479594832
20.0	2	18	1.953498859834194	2.656461050298926
20.0	2	19	-2.7978591473700125	-0.2250138966843593
20.0	2	20	1.5341752452427062	-1.6655045928054502
20.0	2	21	-4.613055355907979	0.30330902260547055
20.0	2	22	-0.27207151296154297	-0.9281568394977444
20.0	2	23	-0.6457616560304582	-0.3632930446061146
20.0	2	24	2.3667655210580474	0.22744957480150732
20.0	2	25	3.3235034252411517	0.6005576057318202
20.0	2	26	-4.581958787171621	1.4445306623288954
20.0	2	27	-1.6734699991441635	2.8138031828727175
20.0	2	28	0.8085945122783347	0.8789454241891079
20.0	2	29	3.6425737547760444	-1.0214022948606234
20.0	2	30	-1.0809914106126508	0.1230620167442282
20.0	2	31	-3.1383187191191215	0.27912435815909087
20.0	2	32	0.9446376192166042	-1.1282438161034385
20.0	2	33	-0.16427771618536394	0.27010781642269566
20.0	2	34	3.8775939847669334	2.4365630319802802
20.0	2	35	-2.689106712541135	0.9500609338632336
20.0	2	36	-2.749325300718481	-3.113854852176756
20.0	2	37	2.756631056815224	-2.022126972075182
20.0	2	38	-0.16969725044734293	4.044800928508641
20.0	2	39	-1.0522398574790077	-1.2421674811217907
20.0	2	40	1.7851646122290747	-0.2578625247561463
20.0	2	41	3.6793718983476063	-2.276870388263471
20.0	2	42	-1.8320884245263667	-3.7783316634423936
20.0	2	43	-2.6325059741820507	3.6207151540885945
20.0	2	44	1.050763841813182	2.213328441128053
20.0	2	45	-3.5918899678014107	-1.225667243459364
20.0	2	46	0.4698304600991486	2.4397205088106664
20.0	2	47	-0.06406351367501048	1.1334288319894288
20.0	2	48	2.422754757266526	-3.511790482266832
20.0	2	49	-3.4563164525508285	3.305120462283843
20.0	2	50	1.8390049484904687	-4.397622103517528
20.0	2	51	1.0882289446622821	-0.21306755132694669
20.0	2	52	-0.6567474453345591	3.091051618174994
20.0	2	53	-1.6903860484804916	-1.208645577921541
20.0	2	54	-2.639986524686792	2.3072179735232248
20.0	2	55	3.303653827694596	3.4379025510363665
20.0	2	56	-0.8196074957277929	-3.334519678824366
20.0	2	57	0.3681993278208288	1.6133052727887383
20.0	2	58	-1.7761210663459905	1.7084873752916494
20.0	2	59	-3.339856545286772	-2.713731846376271
20.0	2	60	-1.6799934046736025	0.23282312909806424
20.0	2	61	-2.73905955596134	-3.840009514326704
20.0	2	62	4.334937344010451	1.158824079808426
20.0	2	63	2.4651012015716622	3.601386041767877
20.0	2	64	-4.630966592095535	-1.585950509489882
20.0	2	65	1.8092603378932781	4.487632742500931
20.0	2	66	-0.8977140063499226	2.174005419967802
20.0	2	67	-1.2523084139431377	-2.519699594661782
20.0	2	68	-1.6389382631507965	-4.384193348906438
20.0	2	69	2.7418975792594753	-1.0402716366156977
20.0	2	70	4.4068003293277975	-0.024376987181425582
20.0	2	71	0.6617733470706554	-4.595719810234832
20.0	2	72	1.2637923239583086	3.1933673022685927
20.0	2	73	0.8868582022352429	4.626390887330787
20.0	2	74	-1.8206379909815353	-3.0658015909718364
20.0	2	75	0.5083014142255502	-3.1596916734334908
20.0	2	76	3.052502146407941	-2.6732576851582652
20.0	2	77	-0.5483931076798292	0.7630393730035028
20.0	2	78	-2.8096582346944095	-1.7020267274387315
20.0	2	79	3.1907725537140466	2.1625490283667426
20.0	2	80	1.331364095103305	-3.5349960913189653
21.0	1	1	0.2558790126426032	-1.7672104620003402
21.0	1	2	1.6608283692646297	-3.0100052218133637
21.0	1	3	1.1729077174311757	-1.736462272662443
21.0	1	4	2.2217774995153436	-1.6465343601286602
21.0	1	5	-0.6049271292586729	4.645446645787955
21.0	2	1	-0.859574669428871	2.693398616823278
21.0	2	2	0.46713420556758967	0.28206543446538046
21.0	2	3	-0.2726603939268	-4.0404901595824825
21.0	2	4	-0.5094608909717632	3.4844363663577536
21.0	2	5	-0.6573126889941843	-0.1802929208064413
21.0	2	6	2.4072016421567115	-2.561597483621263
21.0	2	7	2.996274263071701	-3.9239653227418287
21.0	2	8	-1.5577869488036467	-3.100078621784275
21.0	2	9	1.417588947777899	-2.5504363967743755
21.0	2	10	3.262109172331935	2.7542080503570427
21.0	2	11	-2.517569724291499	1.6759607963994234
21.0	2	12	0.5203067774998789	1.4006253652185705
21.0	2	13	-0.2386467783381458	-1.1701799002801276
21.0	2	14	-2.7407195704527574	3.4235412783955788
22.0	1	1	-0.3894654953661208	0.5036034426582546
22.0	1	2	-2.9533774524370053	3.806109263749382
22.0	1	3	2.871423332037238	3.702408984881896
22.0	1	4	-3.0586393882405183	-3.026851912981119
22.0	1	5	2.6069890850460626	0.39941217393863876
22.0	1	6	1.6600069509232371	-3.6590596183161734
22.0	1	7	-2.3024875874472537	0.08137150244789566
22.0	1	8	0.5114265580838607	-0.9556605176684911
22.0	1	9	0.3510086650545702	0.009606801749627887
22.0	1	10	1.9982819880214993	-0.13296040074445223
22.0	2	1	-1.9607661622366999	1.0485107559857263
22.0	2	2	2.139696152963846	0.3879906696587464
22.0	2	3	2.4842603379467674	3.0479454195355165
22.0	2	4	0.9201004069655117	-1.558125573616324
22.0	2	5	-0.0678802393846812	-1.3200339115289088
22.0	2	6	4.515678521280463	0.9783963998408167
22.0	2	7	-3.984726949176984	-1.416054490394937
22.0	2	8	1.4603283485681118	3.295704733219779
22.0	2	9	-0.8588592835435409	0.13016216365291525
22.0	2	10	-1.9293035545270074	-4.327204800714267
22.0	2	11	0.09995178598031967	0.7375620225752402
22.0	2	12	-2.0706235867490075	-1.5528608028670887
22.0	2	13	3.8945978716627003	-2.1306638184854303
22.0	2	14	0.031893369338330944	-0.013695451606861166
22.0	2	15	0.294537505962211	4.615467941662181
22.0	2	16	1.1151738435697902	-2.6940893223557048
23.0	1	1	1.0582219758659295	-4.470509180603313
23.0	1	2	-3.957844574462594	-0.619086692679832
23.0	1	3	0.21669927178762446	-0.535660158269028
23.0	1	4	-0.1963909280005966	-1.451243884897745
23.0	1	5	0.885697771834447	-2.317488811585403
23.0	1	6	2.5335357274202335	-2.946463252187547
23.0	1	7	0.07805278409514366	1.5688022399252501
23.0	1	8	-2.3472966232428134	0.10090751249853185
23.0	1	9	-0.08964685698553441	0.6373828530097053
23.0	1	10	-4.422199477190848	-1.6639203293392884
23.0	1	11	-0.9099324715698178	-1.218690103344811
23.0	1	12	2.2485623883580974	-0.8938466996315837
23.0	1	13	-2.6104179331716026	2.1930065401391543
23.0	1	14	-0.228687869842468	2.346679729322082
23.0	1	15	0.7537750130299067	0.18151717060993894
23.0	1	16	0.8531980812580486	-1.4149891843805529
23.0	1	17	2.4066925209937082	2.1919030582273686
23.0	1	18	1.5529677077318067	-1.0099862692641373
23.0	1	19	-0.07457689994492539	0.028544685661061928
23.0	1	20	-1.6221464071501661	-0.2757762797394214
23.0	2	1	0.26220016302557975	-0.06665143359245909
23.0	2	2	-1.3997449309725534	0.11323453852023971
23.0	2	3	0.7685701471177202	-0.40160899564339125
23.0	2	4	1.0029605000402606	-1.3930682399786307
23.0	2	5	-3.140527432952829	-2.6436850693167506
23.0	2	6	0.3871597913205251	1.0910963758796384
23.0	2	7	-0.4359724062505031	-0.18282073868699913
23.0	2	8	0.0974473622622744	3.1066673962532283
23.0	2	9	-2.4580018675033553	1.4578958726346847
23.0	2	10	2.345942096681636	-2.556102453589949
23.0	2	11	-0.9272426718845818	3.624616110134748
23.0	2	12	1.6841607730904782	-1.8126299183655077
23.0	2	13	-0.021952597859669402	0.4816307121496826
23.0	2	14	2.9685307527705045	2.4492056498824217
23.0	2	15	-1.0722537243303536	1.6401042969407946
23.0	2	16	2.3626520221823717	-1.6228968407778006
23.0	2	17	1.1708218202576017	1.3449222455529997
23.0	2	18	-1.317632346046178	-0.822983963310311
23.0	2	19	1.0929763830393966	-2.374940008097484
23.0	2	20	0.053978625536408135	-0.8254877409549898
23.0	2	21	0.4519774898813982	-4.043262051652379
23.0	2	22	-1.7262748001811257	-2.022162286180058
23.0	2	23	-2.7294469601265097	-0.32171645344735816
23.0	2	24	-0.4416655908369421	-1.1823800916630829
23.0	2	25	1.06668073938137	-3.3303854615237127
23.0	2	26	-3.4546364136494314	1.1751860691553608
23.0	2	27	2.9714889282397374	-1.383647982663567
23.0	2	28	4.367054642783631	-0.992049205634594
23.0	2	29	2.132465877378481	-3.689732832989508
23.0	2	30	0.48632243379165524	-2.284208457635528
23.0	2	31	-1.6444243363452309	1.340088523946723
23.0	2	32	2.784537532600402	-0.08608387452707048
23.0	2	33	1.9978257490213225	1.1261117064551256
24.0	1	1	-2.9877252520963786	-0.49388916724737325
24.0	1	2	-2.441765888089118	-1.2264651472882866
24.0	1	3	-1.8448344448492173	-1.3760165737751278
24.0	1	4	-1.2000988724885704	3.2143519439296337
24.0	1	5	-3.73176100741256	0.1926231670427355
24.0	1	6	1.2371362710024256	-0.720708261321358
24.0	1	7	0.3090853393780425	1.3570997887724077
24.0	2	1	0.15701388840962915	3.3449693384405017
24.0	2	2	0.26690348352717314	-2.3726426566672028
24.0	2	3	-0.7389462840729862	-2.8969785133467916
24.0	2	4	-0.3457847818368493	0.40452000474625616
24.0	2	5	-1.8609415759004038	-3.1557568078996914
24.0	2	6	-0.921244287393219	-1.2525683526239204
24.0	2	7	1.574635160895622	3.711181240809978
24.0	2	8	3.5308609051232502	-0.4424320778740183
24.0	2	9	2.4065105072554167	2.341038950137794
24.0	2	10	3.138627349268624	1.7113568165296429
24.0	2	11	1.2165450781070366	2.0252256486040103
24.0	2	12	-3.8073256027247733	-0.43119595347348955
24.0	2	13	-1.3834884150130096	0.41829359553080564
24.0	2	14	-2.0190810876193366	2.319521323812949
24.0	2	15	1.0932503061751147	0.9369001138734508
24.0	2	16	-0.07594601311666763	-1.6979946024169474
24.0	2	17	-2.9619869088261366	3.286435040985553
24.0	2	18	2.4305500720993662	-0.17646503769279157
24.0	2	19	-1.8933997496651305	-1.3315047315390791
24.0	2	20	1.7531301138462416	-2.613019941114764
24.0	2	21	3.2479406670888045	-1.1167527780704074
24.0	2	22	-2.7519647897806614	1.5016687357989127
24.0	2	23	0.11015242318376262	1.3221171296110592
25.0	1	1	1.889338454029049	-1.0721895119685125
25.0	1	2	0.10302274365465643	0.3965952806471038
25.0	1	3	2.383093190694304	3.127258165368334
25.0	1	4	-1.3208575143090957	-0.627898968363017
25.0	1	5	3.094972596919033	3.352690971660748
25.0	1	6	3.58256401328408	2.115479647247228
25.0	1	7	3.897704749311708	0.05441811269094362
25.0	2	1	4.1531460790878825	-0.9296699193077853
25.0	2	2	-0.21355598372828374	-1.452316943852737
25.0	2	3	0.8534992430683582	-0.5217470317253143
25.0	2	4	0.08488806493653257	0.980245043232798
25.0	2	5	-1.0666838848386757	0.8150940090680612
25.0	2	6	-0.9118141114405112	-1.6303957062547054
25.0	2	7	-2.8373074047874196	-3.009083799010646
25.0	2	8	-3.9189895292963257	-0.6840757894841658
25.0	2	9	-3.4048926148691225	1.603649719981024
25.0	2	10	1.0410697532742634	0.47238841643360363
25.0	2	11	-2.38940305395171	1.5413122379428885
26.0	1	1	-0.8072620096944998	4.108435335553387
26.0	1	2	0.02849405307695278	-0.09501011246489477
26.0	1	3	3.4514951967988834	-2.8007124316028227
26.0	1	4	3.748417376104761	-0.5044229873563049
26.0	1	5	1.3198287135326165	1.025503870551541
26.0	1	6	-2.92168436431086	-2.2952391552860774
26.0	1	7	2.6240738791564198	-0.7161061974830003
26.0	1	8	0.03993139129397417	-4.721111535191369
26.0	1	9	-1.0530937456770444	-0.9392340122290933
26.0	1	10	-3.5829426486495923	-0.1835712501887308
26.0	2	1	-0.8484971994367533	-1.592829428587513
26.0	2	2	0.6858375732717575	-0.12575562985119781
26.0	2	3	-2.531485220634131	-1.0133990469822378
26.0	2	4	2.4943177667072125	1.627578850255926
26.0	2	5	-0.18521270731797232	1.180922192356497
26.0	2	6	-1.1900225528832893	-0.7307555571301593
26.0	2	7	2.0127917795880887	-4.072970304228372
26.0	2	8	3.7178465629439224	-0.26986216675845026
26.0	2	9	0.7447313898129011	3.6563503974495717
26.0	2	10	-2.1824615774565586	1.6718094704390147
26.0	2	11	2.967793824824903	-0.15221037447738456
26.0	2	12	-3.2823159201937675	-1.6648909218844363
26.0	2	13	-0.9978776446701798	3.9026989576854
26.0	2	14	-1.351526823935878	-4.190608731202551
27.0	1	1	-0.39650548072392855	-1.5251880310403545
27.0	1	2	1.0187501540858561	-1.7843246854350114
27.0	1	3	-4.331888281540366	0.22947729717707738
27.0	1	4	3.572733102306735	2.923426033957994
27.0	1	5	1.1713278415626511	0.5621911024025907
27.0	1	6	-3.537514217827319	1.1051496192903252
27.0	1	7	-1.2074330686241894	0.17812527374558706
27.0	2	1	3.8857495186143423	-1.4167741707483315
27.0	2	2	4.713920662692962	0.13474495533441772
27.0	2	3	0.578930491263387	-0.34094563316704546
27.0	2	4	0.4358260163548227	1.2119507021859393
27.0	2	5	-0.7546777838657363	-4.72273087880246
27.0	2	6	-1.4586647273683653	-3.530898844924253
27.0	2	7	1.7571191998112663	3.6502244575222305
27.0	2	8	-0.14343504685607392	-2.36323501114533
27.0	2	9	-2.206129653611451	-2.427894259663165
27.0	2	10	2.454320053999381	3.229928940955039
27.0	2	11	0.6479061594644182	2.1746485025629307
27.0	2	12	3.7342869755636814	1.522881702206278
27.0	2	13	3.7316380341788835	0.4936676391562496
27.0	2	14	-2.5431663107995015	-1.4153717492403308
28.0	1	1	-2.710905394995745	1.0916461220191322
28.0	1	2	0.5753766791639775	-2.991197694210286
28.0	1	3	0.4751300881745637	3.991675173285913
28.0	1	4	0.993115617314927	0.5838801612706304
28.0	1	5	1.3360188738814225	-4.407688102619676
28.0	1	6	-1.735193619965966	-1.001913766193285
28.0	1	7	-0.13037776000279144	0.07442382907361869
28.0	1	8	-1.1404849024742387	4.613763186319912
28.0	1	9	-0.6602584021315454	-3.1253316887605163
28.0	1	10	-1.2660827572192839	1.6075162506280578
28.0	1	11	-2.468467552705986	3.823481651822352
28.0	1	12	2.6118783979313838	1.047298639380229
28.0	1	13	1.4933962666389435	0.1073885835799485
28.0	1	14	2.445306428127869	3.27301945030293
28.0	2	1	0.9410474915347822	-2.110633068502454
28.0	2	2	4.270653160111231	0.2625152262065245
28.0	2	3	0.6475497130593482	-0.5290904239905057
28.0	2	4	-0.4190803708520703	-0.46087169459775906
28.0	2	5	0.11989189208396497	0.1709030106630112
28.0	2	6	1.989494870069838	2.360828520043366
28.0	2	7	-2.9707744616508243	1.67188148804329
28.0	2	8	3.7599761648178958	2.62903312610032
28.0	2	9	0.8145624663177289	1.2399451279372786
28.0	2	10	-1.1202289521235338	0.587808824881062
28.0	2	11	-1.2503304807737279	-0.36854524389722065
28.0	2	12	-3.5731503040547667	-1.732106377059339
28.0	2	13	4.029644080499752	0.9926914408295682
28.0	2	14	1.1159600170389339	3.9248199150104015
28.0	2	15	0.3550839507892881	-2.3756866601089377
28.0	2	16	-0.2613357966210575	0.7484059591410227
28.0	2	17	1.3271314522131512	-0.9959299244382803
28.0	2	18	-1.4713004071332787	3.535872846065424
28.0	2	19	-4.7102535965322625	0.6214306855482723
28.0	2	20	3.4076009433359835	-1.3860706669044454
28.0	2	21	0.976288506790148	-4.053096003861863
28.0	2	22	0.760067455110106	4.73160995954062
28.0	2	23	2.3793346673623748	-1.1443802473482199
28.0	2	24	-3.7687933579617066	-2.528390771891513
28.0	2	25	-0.9678590335043491	3.901243988351033
28.0	2	26	-1.104295958344448	4.709305898620456
28.0	2	27	-2.378294089364973	1.539925864881187
28.0	2	28	-0.05698510203469272	-1.3208306351754064
28.0	2	29	2.1365908830951663	-0.38646258786284404
28.0	2	30	-2.74272284445068	4.108940743792649
28.0	2	31	0.8177706575503356	-1.40535589727585
28.0	2	32	-3.762187954635834	2.275554959789638
28.0	2	33	-4.626091924098867	-0.8085450718467975
28.0	2	34	2.9714544499716324	0.5598453374913539
28.0	2	35	-3.4273125203965034	-3.120241881787372
28.0	2	36	-3.1240640657871004	-2.59348820445729
28.0	2	37	-1.7756909280601445	-2.810072561875956
28.0	2	38	0.2519225476697954	-3.2136408989572742
28.0	2	39	-3.027770012777578	-0.8678217636957982
29.0	1	1	-0.46013429526037336	0.3088110715145216
29.0	1	2	-3.133481793539726	-2.9936202180412192
29.0	1	3	0.10494117906860742	1.581988607308226
29.0	1	4	0.24237435962896242	-0.6419869707818016
29.0	1	5	-0.9226058678011385	-3.56312466433861
29.0	1	6	-3.375981211224992	0.17511996862605636
29.0	1	7	4.40693888359583	0.9192789854319955
29.0	1	8	-2.1236043873479975	-3.5032079704371064
29.0	1	9	-2.61867341430013	0.6903153731640976
29.0	1	10	-3.872240287601965	1.3280980270926588
29.0	2	1	-1.7136596396743595	1.9306022199551336
29.0	2	2	-0.3422490216880217	0.6288575930409391
29.0	2	3	-0.3478888683561592	4.604465992887808
29.0	2	4	-3.337734899226152	1.964592005022421
29.0	2	5	2.5344660594606356	3.0316936083080215
29.0	2	6	-2.156510564972694	-2.42875173912006
29.0	2	7	-1.0502156013771253	-2.069069356842348
29.0	2	8	0.9844377542181248	-0.029197034249523888
29.0	2	9	2.9152701829196994	-3.6820504996839163
29.0	2	10	3.1746322966130567	0.3268210615510369
29.0	2	11	-1.7202525823019323	-0.27164186348871017
29.0	2	12	-4.7116987144508125	1.1453944157482816
29.0	2	13	-0.05421783603949877	-0.002098792916973847
29.0	2	14	1.1615274687634465	-1.182011599732342
29.0	2	15	3.8483479024362373	0.4019742719771591
29.0	2	16	-1.075066883460626	2.735774336336043
29.0	2	17	3.1430494358497487	-1.7902952001589754
29.0	2	18	-1.1472894407530139	0.9189940361857225
29.0	2	19	2.2657862874863675	-1.0666163205051897
29.0	2	20	0.9945251678678164	1.2114415506464735
29.0	2	21	-1.0927668067306135	0.14633288453966717
29.0	2	22	0.1972527928378568	-0.5850436605327975
29.0	2	23	-3.721130316850974	-0.10499526095185319
30.0	1	1	0.5568698564872728	4.281545732796587
30.0	1	2	-0.5707393791117661	1.0387177472997775
30.0	1	3	-2.2696574206977895	-2.2739545480627967
30.0	1	4	-2.935750041970597	2.3338512580610846
30.0	1	5	-3.4521847798738836	-0.3678519372196638
30.0	2	1	-1.8722786322215463	2.531286514232726
30.0	2	2	0.15873198669123487	1.0574599174656747
30.0	2	3	0.7566998388183889	-1.7920222033934876
30.0	2	4	1.208144688546835	2.5044105361743747
30.0	2	5	-1.8848800960916585	0.293608721240489
30.0	2	6	-0.6223749314908579	0.4688733589660848
30.0	2	7	0.5533453321573303	0.16335573974364326
30.0	2	8	-0.027949431074888623	-1.9199430147111032
30.0	2	9	1.3629774610829308	1.61124341811724
30.0	2	10	1.265382194828854	-4.403693613194085
31.0	1	1	-1.0948253525102485	1.80778895590575
31.0	1	2	-0.011734479308644824	-0.01146790799367145
31.0	1	3	-2.9852688357739807	-2.2132732814458422
31.0	1	4	0.5464037967993075	-3.2287035583749786
31.0	1	5	-1.4891712671936088	-2.8024484590267305
31.0	1	6	2.5085081154576336	3.672593879422702
31.0	1	7	-2.976021065851156	1.5755312407866242
31.0	1	8	-1.7113300233208018	0.07865784942450162
31.0	1	9	1.1346935421108457	1.9173851735060647
31.0	1	10	4.057904683294478	1.8793314929830505
31.0	1	11	2.0873223725715344	-2.6261183504457164
31.0	1	12	2.6931651159045655	-1.1699557206972893
31.0	1	13	0.7488781541113867	-0.44220872437843095
31.0	1	14	-0.0679332883545884	-1.4027173235899102
31.0	1	15	0.17669509263139246	-4.807779724866312
31.0	1	16	-0.7204323285585397	1.0763423560367409
31.0	1	17	2.283138115190312	-3.27434835211257
31.0	1	18	1.801815669284932	-1.7061903300626142
31.0	1	19	2.8053084661677254	2.228066261334993
31.0	1	20	-0.2789938657321959	2.817185403118129
31.0	1	21	-2.094455051045112	-2.3185902422234954
31.0	1	22	-1.0102914295517835	-4.6478196917195564
31.0	1	23	0.28684101827874603	4.055927330835489
31.0	1	24	-3.289919449176928	3.0720781939512523
31.0	1	25	2.800618557334027	1.5646628774324904
31.0	1	26	0.032561462066609426	0.6427395415656045
31.0	1	27	-1.648246984289818	-1.232404203929453
31.0	1	28	-3.8123613152948956	1.8162898333686817
31.0	2	1	0.649127004526804	1.1357832489940454
31.0	2	2	-0.0150131883052556	-0.0917030012433369
31.0	2	3	-1.4859196412987363	-0.7448630426747811
31.0	2	4	1.977188058501957	-3.327724987964097
31.0	2	5	-2.2684765823868056	-0.3258588954975386
31.0	2	6	1.1189910600229	-0.4906657948522703
31.0	2	7	2.1721932095888534	1.0235553931238137
31.0	2	8	-0.2872941007606933	-1.5975962196902338
31.0	2	9	1.8881564906526493	-1.7200394815001208
31.0	2	10	-1.1057572314889001	0.9331534759085274
31.0	2	11	2.854879376387192	3.209330457924248
31.0	2	12	-2.638064758645375	2.8015611824453126
31.0	2	13	0.5851391886548946	-0.20594583525382493
31.0	2	14	-2.03945757270489	3.4573760394113813
31.0	2	15	-0.9742743736948776	-1.1621909144150875
31.0	2	16	-0.09898630159161932	2.603900470175827
31.0	2	17	4.4816128482087345	1.3330575667841948
31.0	2	18	0.7180849018902287	2.2013169101791297
31.0	2	19	0.2324535436366652	-4.769404483617323
31.0	2	20	3.1932917119337616	-1.499920125239201
31.0	2	21	-1.965200764929198	0.8595794329165524
31.0	2	22	-0.9519626901590588	2.8561541133634982
31.0	2	23	1.0621349888250509	3.7553332567903257
31.0	2	24	-0.41155348278191267	4.148242178537621
31.0	2	25	-3.881019835145218	2.299396326649622
31.0	2	26	-0.5242379316466409	-3.382080865882123
31.0	2	27	-3.2346126529691395	-1.3244797741833572
31.0	2	28	0.840872119680565	0.3473367565812328
31.0	2	29	1.6133901930357408	1.7102920092288998
31.0	2	30	2.698017692958894	3.95948546949978
31.0	2	31	3.3904639939011836	1.7194542153400176
31.0	2	32	-0.47211778907755	1.5643585934458408
31.0	2	33	-4.798859955471849	-0.660970650312981
31.0	2	34	1.499481764378852	1.097389848706937
31.0	2	35	-2.4762126404483014	-1.5076185963788404
31.0	2	36	-2.71693282912705	0.578832959339598
31.0	2	37	-2.3441796169782805	4.229545083208151
31.0	2	38	3.0624604927030896	-3.2502610945129775
31.0	2	39	-3.005322796962999	-0.5350626241964677
31.0	2	40	-4.463512669605855	1.4353710286809627
31.0	2	41	3.8669360693935624	-0.8585657464798453
31.0	2	42	3.132637450652742	-0.04826906641602927
31.0	2	43	-0.2885823400131789	0.7329398864884025
31.0	2	44	-2.82745027214221	1.3196284384974777
31.0	2	45	-1.3756888140758918	0.06220575444154024
31.0	2	46	2.6910488650063806	-0.7017892465045104
31.0	2	47	-1.577995197772285	-1.4312851847651868
31.0	2	48	-3.231491011627186	3.1953258432300475
31.0	2	49	-1.9855618904859331	-3.96453097314343
31.0	2	50	-0.07342677276733606	-0.7928654884726315
31.0	2	51	3.9548570243235233	-0.19276954350832798
31.0	2	52	2.3885283588764645	0.06510529097776996
31.0	2	53	-0.9012939842486993	-2.5667747382425015
31.0	2	54	1.4882923366732188	3.1165511527850693
31.0	2	55	-1.1838186932216965	-2.0262758679320574
31.0	2	56	-1.1646355182956862	-4.424957019751934
32.0	1	1	-3.2295059784408564	-1.9195572214111525
32.0	1	2	2.0018824060933236	-4.1147716035013095
32.0	1	3	-0.5176024265638918	1.1840450258880928
32.0	1	4	0.41027187054536024	-0.06953614955231568
32.0	1	5	-2.9695981298520024	1.6935110628962933
32.0	1	6	0.6218376904609332	2.45248253821981
32.0	1	7	0.29704617827322877	0.9167252674722095
