panel	condition	value
Prior std	Safe	0.6197871248637769
Prior std	Safe	0.6795267757525788
Prior std	Safe	0.718569684611452
Prior std	Safe	0.6407171638018037
Prior std	Safe	0.6668854586128626
Prior std	Safe	0.6478254714072866
Prior std	Safe	0.5915835629364455
Prior std	Safe	0.7439148978243915
Prior std	Safe	0.4581809233950551
Prior std	Safe	0.5475549270586949
Prior std	Safe	0.5902346505590071
Prior std	Safe	0.5335747522937814
Prior std	Safe	0.607912227479671
Prior std	Safe	0.50143468411
Prior std	Safe	0.5759741722777182
Prior std	Safe	0.5840729202492327
Prior std	Safe	0.49937706242914587
Prior std	Safe	0.5591395496339557
Prior std	Safe	0.48072039347463874
Prior std	Safe	0.4554379930317635
Prior std	Safe	0.4797758969561622
Prior std	Safe	0.6912050116377904
Prior std	Safe	0.4510481105788441
Prior std	Safe	0.5743477667796905
Prior std	Safe	0.5910245141536644
Prior std	Safe	0.7089636804214441
Prior std	Safe	0.625657883610356
Prior std	Safe	0.5216745238887291
Prior std	Safe	0.4624255986965527
Prior std	Safe	0.6240761663779284
Prior std	Safe	0.4966233063875895
Prior std	Safe	0.5228734379218003
Prior std	Safe	0.5864196879308493
Prior std	Safe	0.5596982598961682
Prior std	Safe	0.5194902200316426
Prior std	Safe	0.599567561265653
Prior std	Safe	0.4625020791350126
Prior std	Safe	0.4920371125508621
Prior std	Safe	0.5726525566083589
Prior std	Safe	0.4741818739501447
Prior std	Safe	0.4415683903534113
Prior std	Safe	0.4085997444575157
Prior std	Safe	0.41245170315188184
Prior std	Safe	0.6393908369244945
Prior std	Safe	0.5890617789643897
Prior std	Safe	0.5559401022954443
Prior std	Safe	0.5200017462147672
Prior std	Safe	0.5979820940294227
Prior std	Safe	0.6292288641213064
Prior std	Safe	0.4800637697012015
Prior std	Safe	0.5071916473758236
Prior std	Safe	0.5105984787365742
Prior std	Safe	0.5776368505895355
Prior std	Safe	0.4837105000630818
Prior std	Safe	0.5652774927631108
Prior std	Safe	0.5664890943431238
Prior std	Safe	0.6118785685170138
Prior std	Safe	0.6409903755302429
Prior std	Safe	0.5568601165083464
Prior std	Safe	0.5004566009796237
Prior std	Safe	0.5139936855967248
Prior std	Safe	0.6127010515691103
Prior std	Safe	0.6340935892545788
Prior std	Safe	0.5542284910863752
Prior std	Safe	0.5528795819214467
Prior std	Safe	0.45294726153923937
Prior std	Safe	0.5423682302052565
Prior std	Safe	0.7246441026820449
Prior std	Safe	0.6394209066101358
Prior std	Safe	0.5295271289556761
Prior std	Safe	0.45360801880738755
Prior std	Safe	0.5159922800278646
Prior std	Safe	0.6196337955817329
Prior std	Safe	0.6060520648607045
Prior std	Safe	0.5764695158467633
Prior std	Safe	0.605278904708794
Prior std	Safe	0.6305586283298772
Prior std	Safe	0.6571932990466048
Prior std	Safe	0.6006680885841417
Prior std	Safe	0.5440887547728183
Prior std	Safe	0.5265990940125371
Prior std	Safe	0.49680066179241045
Prior std	Safe	0.530738630871589
Prior std	Safe	0.5176219185818635
Prior std	Safe	0.49709710707101684
Prior std	Safe	0.5299826824364411
Prior std	Safe	0.6566217710754237
Prior std	Safe	0.6421434679932655
Prior std	Safe	0.5802357688326412
Prior std	Safe	0.5451205401626619
Prior std	Safe	0.5164016037816461
Prior std	Safe	0.5243934876984501
Prior std	Safe	0.6114912335519722
Prior std	Safe	0.5908437859751995
Prior std	Safe	0.5211843892074096
Prior std	Safe	0.4708549561138348
Prior std	Safe	0.48914509398684747
Prior std	Safe	0.43806478496606144
Prior std	Safe	0.39643385852273055
Prior std	Safe	0.4273642683034098
Prior std	Safe	0.45354601372102477
Prior std	Safe	0.47723878982840995
Prior std	Safe	0.6121980174503897
Prior std	Safe	0.5823370720618112
Prior std	Safe	0.49337495769375667
Prior std	Safe	0.4077526580054646
Prior std	Safe	0.6666821108959841
Prior std	Safe	0.5881858132540633
Prior std	Safe	0.6090399633096005
Prior std	Safe	0.6254561852597931
Prior std	Safe	0.6748053207288381
Prior std	Safe	0.615831966440074
Prior std	Safe	0.7281254676667348
Prior std	Safe	0.5761068519130507
Prior std	Safe	0.5203591309981377
Prior std	Safe	0.6138230890654345
Prior std	Safe	0.5088425495465337
Prior std	Safe	0.5181631325099848
Prior std	Safe	0.6218458331014616
Prior std	Safe	0.42543095519384605
Prior std	Safe	0.40355588477613125
Prior std	Safe	0.5991188082306582
Prior std	Safe	0.45175758694778856
Prior std	Safe	0.6144997937530624
Prior std	Safe	0.5469732723080414
Prior std	Safe	0.5612304938045635
Prior std	Safe	0.4583471772747869
Prior std	Safe	0.47280362648086655
Prior std	Safe	0.42910900779671957
Prior std	Safe	0.43825999778313873
Prior std	Safe	0.617554683296787
Prior std	Safe	0.48892865454825607
Prior std	Safe	0.5883248475228398
Prior std	Safe	0.5699294323182199
Prior std	Safe	0.4853669530516476
Prior std	Safe	0.5578037774636123
Prior std	Safe	0.45926832157106184
Prior std	Safe	0.5619996895634846
Prior std	Safe	0.5386007137620618
Prior std	Safe	0.5519017632503362
Prior std	Safe	0.4375205755295452
Prior std	Safe	0.6594759276121464
Prior std	Safe	0.5960744002741415
Prior std	Safe	0.6230462733170611
Prior std	Safe	0.6891299329827344
Prior std	Safe	0.583490558263253
Prior std	Safe	0.5860129377173702
Prior std	Safe	0.5299882178865618
Prior std	Safe	0.48760036730069733
Prior std	Safe	0.47805399484880556
Prior std	Safe	0.5100068691352145
Prior std	Safe	0.48783403485124693
Prior std	Safe	0.5388810720923731
Prior std	Safe	0.4514814968130236
Prior std	Safe	0.5895235608237841
Prior std	Safe	0.5139027942280061
Prior std	Safe	0.6035489959008359
Prior std	Safe	0.4608332390226163
Prior std	Safe	0.5205876210190943
Prior std	Safe	0.6973910028446291
Prior std	Safe	0.4699872054453327
Prior std	Safe	0.4515931486012523
Prior std	Safe	0.5169910242186158
Prior std	Safe	0.5313728064933203
Prior std	Safe	0.4858257354010497
Prior std	Safe	0.601758106163973
Prior std	Safe	0.5289763155098699
Prior std	Safe	0.6577646127091017
Prior std	Safe	0.451507057955387
Prior std	Safe	0.5327866948522693
Prior std	Safe	0.5375805926215799
Prior std	Safe	0.5116306613424672
Prior std	Safe	0.6123625813753721
Prior std	Safe	0.6288075157628032
Prior std	Safe	0.49688846901414846
Prior std	Safe	0.5794393573578525
Prior std	Safe	0.46536751453815123
Prior std	Safe	0.6241997061024135
Prior std	Safe	0.592715976710513
Prior std	Safe	0.5849796737284438
Prior std	Safe	0.5582612404319398
Prior std	Safe	0.6784977868674639
Prior std	Safe	0.6657461809560207
Prior std	Safe	0.675099391743235
Prior std	Safe	0.518325873439442
Prior std	Safe	0.5871675450530351
Prior std	Safe	0.43410053760037665
Prior std	Safe	0.5261718567998412
Prior std	Safe	0.5405441580980423
Prior std	Safe	0.6265117268358128
Prior std	Safe	0.594701346600608
Prior std	Safe	0.5726324622032144
Prior std	Safe	0.4759986983261333
Prior std	Safe	0.4196757260490207
Prior std	Safe	0.6790682585561587
Prior std	Safe	0.5954093162771352
Prior std	Safe	0.6364021253199561
Prior std	Safe	0.6986379625229404
Prior std	Safe	0.7089640591480124
Prior std	Safe	0.6510361563296181
Prior std	Safe	0.6649954630526951
Prior std	Safe	0.37404898080418275
Prior std	Safe	0.6238664162190488
Prior std	Safe	0.5293467081576665
Prior std	Safe	0.6720134459494038
Prior std	Safe	0.5791466650345354
Prior std	Safe	0.5403590088419982
Prior std	Safe	0.5820228326154856
Prior std	Safe	0.7346971498780626
Prior std	Safe	0.49030905532661734
Prior std	Safe	0.5077844412792336
Prior std	Safe	0.5673456747812022
Prior std	Safe	0.5637983027401938
Prior std	Safe	0.46305831795690555
Prior std	Safe	0.6232714470664159
Prior std	Safe	0.6010533048121429
Prior std	Safe	0.519703760838869
Prior std	Safe	0.5298957625671221
Prior std	Safe	0.5759682533885877
Prior std	Safe	0.5054049926509806
Prior std	Safe	0.523076877436613
Prior std	Safe	0.6537323309435749
Prior std	Safe	0.6210560998253912
Prior std	Safe	0.592354402880662
Prior std	Safe	0.47562878207181264
Prior std	Safe	0.4804040869960706
Prior std	Safe	0.5418303654458703
Prior std	Safe	0.6442699454574968
Prior std	Safe	0.6203442065314502
Prior std	Safe	0.6450191937889743
Prior std	Safe	0.5251376077929629
Prior std	Safe	0.556882507482001
Prior std	Safe	0.6700026317498665
Prior std	Safe	0.6508032674233185
Prior std	Safe	0.5569773266470879
Prior std	Safe	0.5177437270933225
Prior std	Safe	0.5945242055247967
Prior std	Safe	0.5276319253604895
Prior std	Safe	0.4910555769255136
Prior std	Safe	0.5356705945129747
Prior std	Safe	0.5893718865410854
Prior std	Safe	0.5239280141386177
Prior std	Safe	0.7634711089677442
Prior std	Safe	0.6240188034378208
Prior std	Safe	0.48941174349517136
Prior std	Safe	0.5191448865922869
Prior std	Safe	0.5369489781457295
Prior std	Safe	0.5383923856661492
Prior std	Safe	0.47125081712526873
Prior std	Safe	0.38837230148806023
Prior std	Safe	0.517218567105738
Prior std	Safe	0.6031704881286942
Prior std	Safe	0.5834955815117432
Prior std	Safe	0.5081904645845634
Prior std	Safe	0.4332454939713166
Prior std	Safe	0.49120997791214677
Prior std	Safe	0.6155127240175471
Prior std	Safe	0.6621609261920588
Prior std	Safe	0.5969359218902148
Prior std	Safe	0.5376762158150781
Prior std	Safe	0.6674921653537123
Prior std	Safe	0.7592216744835942
Prior std	Safe	0.7530579279812079
Prior std	Safe	0.7380738393694372
Prior std	Safe	0.7266648884633923
Prior std	Safe	0.7656846127147203
Prior std	Safe	0.7339704595365302
Prior std	Safe	0.7485253605385157
Prior std	Safe	0.6063676303252116
Prior std	Safe	0.6259079611549377
Prior std	Safe	0.5989607011400223
Prior std	Safe	0.5668326692060337
Prior std	Safe	0.7976426325922095
Prior std	Safe	0.7816302997240179
Prior std	Safe	0.6617239754690982
Prior std	Safe	0.5526154645263504
Prior std	Safe	0.6857534764374502
Prior std	Safe	0.5897799975973093
Prior std	Safe	0.5836615621400663
Prior std	Safe	0.5629070998580369
Prior std	Safe	0.6012537028412874
Prior std	Safe	0.6445851753851571
Prior std	Safe	0.6335335519350062
Prior std	Safe	0.5249740991734674
Prior std	Safe	0.5020405432427784
Prior std	Safe	0.5524495214170572
Prior std	Safe	0.6007682111201299
Prior std	Safe	0.5210824208631403
Prior std	Safe	0.49895536683601344
Prior std	Safe	0.5305154931212416
Prior std	Safe	0.6750059266882021
Prior std	Safe	0.5459877629330713
Prior std	Safe	0.6110199684864542
Prior std	Safe	0.6338997532470236
Prior std	Safe	0.5075237266442184
Prior std	Safe	0.5169070131455586
Prior std	Safe	0.5023393880940022
Prior std	Safe	0.41379502577309657
Prior std	Safe	0.41929578156458625
Prior std	Safe	0.599345402926549
Prior std	Safe	0.40788220893226473
Prior std	Safe	0.4912754251835561
Prior std	Safe	0.465500531795892
Prior std	Safe	0.6810280365177649
Prior std	Safe	0.41545759717362063
Prior std	Safe	0.5151561322470201
Prior std	Safe	0.510048972777407
Prior std	Safe	0.5429881290001172
Prior std	Safe	0.5294335304009764
Prior std	Safe	0.5685787451802159
Prior std	Safe	0.5181942065812664
Prior std	Safe	0.5108073513085734
Prior std	Safe	0.5396326600135707
Prior std	Safe	0.5189080890982317
Prior std	Safe	0.5754205616105167
Prior std	Safe	0.8222936573664035
Prior std	Safe	0.8108340191797374
Prior std	Safe	0.6124557995996668
Prior std	Safe	0.6455571151940704
Prior std	Safe	0.610870199235573
Prior std	Safe	0.47175314439157917
Prior std	Safe	0.6857194594862267
Prior std	Safe	0.6028812943056548
Prior std	Safe	0.4669210356886563
Prior std	Safe	0.45148643942104044
Prior std	Safe	0.4481601437557965
Prior std	Safe	0.4705202295211147
Prior std	Safe	0.40932346252373636
Prior std	Safe	0.4920769302502803
Prior std	Safe	0.5374397056019345
Prior std	Safe	0.5018729429151173
Prior std	Safe	0.39321863174027955
Prior std	Safe	0.4543102478027481
Prior std	Safe	0.42876659890832064
Prior std	Safe	0.4389397402298173
Prior std	Safe	0.417956967230099
Prior std	Safe	0.47221195352569456
Prior std	Safe	0.5337633812011197
Prior std	Safe	0.5285327804738189
Prior std	Safe	0.5947960100592613
Prior std	Safe	0.5713813794483669
Prior std	Safe	0.6395292226565763
Prior std	Safe	0.5306713372988169
Prior std	Safe	0.57993694889062
Prior std	Safe	0.5219241150049176
Prior std	Safe	0.6508072440282802
Prior std	Safe	0.4344526010091987
Prior std	Safe	0.4975142594158188
Prior std	Safe	0.3585236845382972
Prior std	Safe	0.5045950306560867
Prior std	Safe	0.42582460164253555
Prior std	Safe	0.46921888443418314
Prior std	Safe	0.4961110901265107
Prior std	Safe	0.4089427888013721
Prior std	Safe	0.4217119666430702
Prior std	Safe	0.5341401933693449
Prior std	Safe	0.5017344697464831
Prior std	Safe	0.510036773865935
Prior std	Safe	0.4917105526692304
Prior std	Safe	0.5076647471051157
Prior std	Safe	0.5028959646514249
Prior std	Safe	0.4373480596167502
Prior std	Safe	0.7208939228053146
Prior std	Safe	0.3801010348215385
Prior std	Safe	0.4610133704943885
Prior std	Safe	0.5007421061794831
Prior std	Safe	0.4470115675599604
Prior std	Safe	0.4443401293758612
Prior std	Safe	0.44383860792060287
Prior std	Safe	0.5377513903290971
Prior std	Safe	0.5205193369020107
Prior std	Safe	0.647710606603591
Prior std	Safe	0.5562976216720948
Prior std	Safe	0.5193713503899545
Prior std	Safe	0.5955870069316871
Prior std	Safe	0.6350979303149984
Prior std	Safe	0.44667730348193263
Prior std	Safe	0.5494492460998965
Prior std	Safe	0.6139962186353249
Prior std	Safe	0.7642587885802824
Prior std	Safe	0.6226255013953866
Prior std	Safe	0.5096654869811563
Prior std	Safe	0.5523668369258335
Prior std	Safe	0.5468005251195764
Prior std	Safe	0.5219543955567669
Prior std	Safe	0.4946127875756487
Prior std	Safe	0.5365731434267358
Prior std	Safe	0.47749766536549587
Prior std	Safe	0.4054837385169207
Prior std	Safe	0.5778366547941939
Prior std	Safe	0.5084313200072434
Prior std	Safe	0.45699579229846476
Prior std	Safe	0.4929537241691672
Prior std	Safe	0.5243010207009069
Prior std	Safe	0.5793502587221412
Prior std	Safe	0.6599522794448219
Prior std	Safe	0.5825642980279957
Prior std	Safe	0.5720331964186476
Prior std	Safe	0.5712961732132629
Prior std	Safe	0.6706219704571246
Prior std	Safe	0.67129270776295
Prior std	Safe	0.5903511766015204
Prior std	Safe	0.5370913697565313
Prior std	Safe	0.5508147430854441
Prior std	Safe	0.5366788271885929
Prior std	Safe	0.5195940950707593
Prior std	Safe	0.5224837600060044
Prior std	Safe	0.5207125485133043
Prior std	Safe	0.6010980248350879
Prior std	Safe	0.49651314495669874
Prior std	Safe	0.49542868403149587
Prior std	Safe	0.5267087201800638
Prior std	Safe	0.5647525047496313
Prior std	Safe	0.4817413158332102
Prior std	Safe	0.6547135150792524
Prior std	Safe	0.4962387683735467
Prior std	Safe	0.4683256589414552
Prior std	Safe	0.563813910610439
Prior std	Safe	0.49825338908273836
Prior std	Safe	0.5384278699880298
Prior std	Safe	0.5276496147532467
Prior std	Safe	0.6327334914216485
Prior std	Safe	0.5518352309455509
Prior std	Safe	0.507804784109877
Prior std	Safe	0.5215173358446366
Prior std	Safe	0.5819983002937249
Prior std	Safe	0.579189285168945
Prior std	Safe	0.4720618164307924
Prior std	Safe	0.44216925041821514
Prior std	Safe	0.4384868728884285
Prior std	Safe	0.5909132220914853
Prior std	Safe	0.6060307399909007
Prior std	Safe	0.5144889248413236
Prior std	Safe	0.48732021382661145
Prior std	Safe	0.46809156848543143
Prior std	Safe	0.4976263105195694
Prior std	Safe	0.5057494717049386
Prior std	Safe	0.5478622515787062
Prior std	Safe	0.44472967764026716
Prior std	Safe	0.44500105545931534
Prior std	Safe	0.45922427343890576
Prior std	Safe	0.5074162876548126
Prior std	Safe	0.4109121951480706
Prior std	Safe	0.5488338279969738
Prior std	Safe	0.47164034413300077
Prior std	Safe	0.474878093766259
Prior std	Safe	0.4481907973812504
Prior std	Safe	0.3906753913438521
Prior std	Safe	0.34329411098278867
Prior std	Safe	0.44219490496464703
Prior std	Safe	0.5442542225740743
Prior std	Safe	0.48471778688526085
Prior std	Safe	0.549371447135231
Prior std	Safe	0.6513118760146015
Prior std	Safe	0.5684944052395198
Prior std	Safe	0.5424883489853219
Prior std	Safe	0.5549932679105004
Prior std	Safe	0.5225874117508532
Prior std	Safe	0.49419614709849896
Prior std	Safe	0.5267685202326757
Prior std	Safe	0.5351621302096886
Prior std	Safe	0.5017354523082658
Prior std	Safe	0.5511677033346101
Prior std	Safe	0.6349134913655741
Prior std	Safe	0.621625964636811
Prior std	Safe	0.5872430062783086
Prior std	Safe	0.5050944329731908
Prior std	Safe	0.5295341694447196
Prior std	Safe	0.5326880311565794
Prior std	Safe	0.6370300142890931
Prior std	Safe	0.566522180703789
Prior std	Safe	0.523192544783932
Prior std	Safe	0.49832512836840015
Prior std	Safe	0.4711810685130104
Prior std	Safe	0.5694732556104637
Prior std	Safe	0.5234630496619701
Prior std	Safe	0.5389541044162868
Prior std	Safe	0.4795974080837422
Prior std	Safe	0.5488807750589441
Prior std	Safe	0.4843602688054253
Prior std	Safe	0.4995731409992553
Prior std	Safe	0.4406090611605278
Prior std	Safe	0.4848026956922353
Prior std	Safe	0.5787663241159164
Prior std	Safe	0.5601166055242478
Prior std	Safe	0.44948986911456523
Prior std	Safe	0.5048800347397499
Prior std	Safe	0.486800543289725
Prior std	Safe	0.4776753711574596
Prior std	Safe	0.4235623390983312
Prior std	Safe	0.47144227642713266
Prior std	Safe	0.5637172017661001
Prior std	Safe	0.4474213323070342
Prior std	Safe	0.444090896582232
Prior std	Safe	0.5577676518320633
Prior std	Safe	0.5682159087119855
Prior std	Safe	0.5938905236923362
Prior std	Safe	0.6328542259280877
Prior std	Safe	0.4400758366109904
Prior std	Safe	0.4683091636535444
Prior std	Safe	0.4606571630632195
Prior std	Safe	0.6139189278252031
Prior std	Safe	0.5082245430896244
Prior std	Safe	0.5146906333376732
Prior std	Safe	0.7038752101875918
Prior std	Safe	0.7076470215853619
Prior std	Safe	0.6618319156567493
Prior std	Safe	0.5499006305829596
Prior std	Safe	0.5160116675602318
Prior std	Safe	0.6137939070712124
Prior std	Safe	0.641132436142356
Prior std	Safe	0.63310666128561
Prior std	Safe	0.6547813910594381
Prior std	Safe	0.5297010371396947
Prior std	Safe	0.6488381639596323
Prior std	Safe	0.7118796376018819
Prior std	Safe	0.6596068451112084
Prior std	Safe	0.5321800711576955
Prior std	Safe	0.4998732234253981
Prior std	Safe	0.629998195135156
Prior std	Safe	0.5256741736869461
Prior std	Safe	0.5394945332920772
Prior std	Safe	0.61665012582938
Prior std	Safe	0.6516203105613064
Prior std	Safe	0.5431050190684997
Prior std	Safe	0.5320342603644964
Prior std	Safe	0.43355848436377825
Prior std	Safe	0.5497217205613283
Prior std	Safe	0.4501587836560266
Prior std	Safe	0.4619916412720915
Prior std	Safe	0.43983806024407607
Prior std	Safe	0.42919732769384616
Prior std	Safe	0.47980223703689107
Prior std	Safe	0.43435074706237103
Prior std	Safe	0.5284303680792405
Prior std	Safe	0.49803777883432837
Prior std	Safe	0.4818431241913322
Prior std	Safe	0.47975498021962776
Prior std	Safe	0.6113662771885643
Prior std	Safe	0.45198933217295995
Prior std	Safe	0.5068638564010415
Prior std	Safe	0.5315549590810317
Prior std	Safe	0.5433281679625578
Prior std	Safe	0.6709444255086648
Prior std	Safe	0.6470158558785474
Prior std	Safe	0.4953241482214348
Prior std	Safe	0.5224403443261322
Prior std	Safe	0.7089000886611526
Prior std	Safe	0.3946438322165638
Prior std	Safe	0.39833493771602013
Prior std	Safe	0.44581578866853083
Prior std	Safe	0.4814832879973357
Prior std	Safe	0.42292611818532144
Prior std	Safe	0.5015380035753749
Prior std	Safe	0.5139414647336298
Prior std	Safe	0.4625964620535165
Prior std	Safe	0.4168044372980041
Prior std	Safe	0.42193342782871196
Prior std	Safe	0.44392990308401414
Prior std	Safe	0.39570053732255395
Prior std	Safe	0.46002057229504045
Prior std	Safe	0.4452731458836429
Prior std	Safe	0.4340241566678089
Prior std	Safe	0.3369481457416897
Prior std	Safe	0.4489371078866123
Prior std	Safe	0.42977523672429935
Prior std	Safe	0.49334465570793834
Prior std	Safe	0.45023613755282593
Prior std	Safe	0.5711820754938252
Prior std	Safe	0.7205291517657881
Prior std	Safe	0.7296088414509756
Prior std	Safe	0.5776470222979331
Prior std	Safe	0.6269928881387716
Prior std	Safe	0.5122290486523056
Prior std	Safe	0.44821464466504846
Prior std	Safe	0.4901926710266664
Prior std	Safe	0.4773288633452988
Prior std	Safe	0.5430719458695589
Prior std	Safe	0.5749949576213356
Prior std	Safe	0.5607138060098364
Prior std	Safe	0.5836907423186953
Prior std	Safe	0.5249041572571387
Prior std	Safe	0.4735151248004914
Prior std	Safe	0.5285119033474434
Prior std	Safe	0.5385302729668943
Prior std	Safe	0.582062786780415
Prior std	Safe	0.4132743443651605
Prior std	Safe	0.4363088516304189
Prior std	Safe	0.420705512291835
Prior std	Safe	0.39893807596007336
Prior std	Safe	0.37260246914496387
Prior std	Safe	0.44783673903905863
Prior std	Safe	0.48220940726075445
Prior std	Safe	0.4446374993301305
Prior std	Safe	0.5582519349310345
Prior std	Safe	0.46796505806277905
Prior std	Safe	0.546202302084413
Prior std	Safe	0.6582185271845573
Prior std	Safe	0.6702638589110993
Prior std	Safe	0.5555111694528676
Prior std	Safe	0.6589157482320643
Prior std	Safe	0.418618437431978
Prior std	Safe	0.6037288359094103
Prior std	Safe	0.606740135905533
Prior std	Safe	0.44109717908334756
Prior std	Safe	0.6635588774518553
Prior std	Safe	0.7109106929139798
Prior std	Safe	0.48994468820065357
Prior std	Safe	0.4779575044624047
Prior std	Safe	0.552258247165032
Prior std	Safe	0.5999175954223273
Prior std	Safe	0.5710806417889351
Prior std	Safe	0.477038615122062
Prior std	Safe	0.4886738723568099
Prior std	Safe	0.5763656380264796
Prior std	Safe	0.5011242232557589
Prior std	Safe	0.5791054627451919
Prior std	Safe	0.6581282974417396
Prior std	Safe	0.5966827200165341
Prior std	Safe	0.45639718866302575
Prior std	Safe	0.48287721781803394
Prior std	Safe	0.4757821635907992
Prior std	Safe	0.5192299638188625
Prior std	Safe	0.5169089320966904
Prior std	Safe	0.3932613353047574
Prior std	Safe	0.472425540346878
Prior std	Safe	0.47807349484400646
Prior std	Safe	0.4249380052734973
Prior std	Safe	0.44109537375825225
Prior std	Safe	0.43707109847182096
Prior std	Safe	0.8013874145248573
Prior std	Safe	0.577401267031999
Prior std	Safe	0.6175727862709816
Prior std	Safe	0.6733126998383911
Prior std	Safe	0.6351553675663975
Prior std	Safe	0.5892528231654731
Prior std	Safe	0.6005551675490931
Prior std	Safe	0.5232919027728504
Prior std	Safe	0.532925739587141
Prior std	Safe	0.5392244790588866
Prior std	Safe	0.5807565772306225
Prior std	Safe	0.5641215780555506
Prior std	Safe	0.4964416040967043
Prior std	Safe	0.5184961150643214
Prior std	Safe	0.5174117661397909
Prior std	Safe	0.4575469866882655
Prior std	Safe	0.596526724698392
Prior std	Safe	0.5319085518001875
Prior std	Safe	0.6802935851106753
Prior std	Safe	0.500831018032537
Prior std	Safe	0.47087353065761517
Prior std	Safe	0.5648155910535196
Prior std	Safe	0.5244310204903601
Prior std	Safe	0.5322176088881402
Prior std	Safe	0.4887939778416621
Prior std	Safe	0.5567604029230074
Prior std	Safe	0.5544242052547429
Prior std	Safe	0.5000260276907935
Prior std	Safe	0.5439734628963298
Prior std	Safe	0.49299019862369176
Prior std	Safe	0.4717442012544481
Prior std	Safe	0.5562008758315552
Prior std	Safe	0.46136831864102273
Prior std	Safe	0.4792389623991477
Prior std	Safe	0.6416452495086901
Prior std	Safe	0.501283196800634
Prior std	Safe	0.49026224907521154
Prior std	Safe	0.486774255274328
Prior std	Safe	0.42373459710710765
Prior std	Safe	0.40146182010957615
Prior std	Safe	0.4180209173041179
Prior std	Safe	0.44838421475892076
Prior std	Safe	0.4291564538213299
Prior std	Safe	0.5193166764442385
Prior std	Safe	0.47199960912158423
Prior std	Safe	0.4673218216773231
Prior std	Safe	0.49964478275207924
Prior std	Safe	0.510517230505906
Prior std	Safe	0.48430103816972364
Prior std	Safe	0.49311304439235193
Prior std	Safe	0.6241197410882535
Prior std	Safe	0.5928382410686243
Prior std	Safe	0.5348405865652339
Prior std	Safe	0.5618688008358709
Prior std	Safe	0.6395966866514847
Prior std	Safe	0.618462971204703
Prior std	Safe	0.5856899644311196
Prior std	Safe	0.6376041837895315
Prior std	Safe	0.5763656414363697
Prior std	Safe	0.6182890352411549
Prior std	Safe	0.5525486663753506
Prior std	Safe	0.5558387656400905
Prior std	Safe	0.523108499127441
Prior std	Safe	0.5311205483824012
Prior std	Safe	0.5438725939962896
Prior std	Safe	0.6242432872640323
Prior std	Safe	0.661684960334787
Prior std	Safe	0.5525734012723889
Prior std	Safe	0.5517351355192781
Prior std	Safe	0.6361561001757814
Prior std	Safe	0.5065256367745741
Prior std	Safe	0.5304038033854701
Prior std	Safe	0.465589279368394
Prior std	Safe	0.4552682966981039
Prior std	Safe	0.6167060340190799
Prior std	Safe	0.5950346103166114
Prior std	Safe	0.5713871463880706
Prior std	Safe	0.49163993420292884
Prior std	Safe	0.62278198237774
Prior std	Safe	0.646841187089943
Prior std	Safe	0.5460750087739744
Prior std	Safe	0.5362876935895965
Prior std	Safe	0.5216388166914053
Prior std	Safe	0.5709883141961386
Prior std	Safe	0.46053754232775335
Prior std	Safe	0.4410162191056321
Prior std	Safe	0.463483229887469
Prior std	Safe	0.5261271447633435
Prior std	Safe	0.5277862787441024
Prior std	Safe	0.5389181040024668
Prior std	Safe	0.5846179226941528
Prior std	Safe	0.5276616537534194
Prior std	Safe	0.5680397566474803
Prior std	Safe	0.5464973006477173
Prior std	Safe	0.5603138084774153
Prior std	Safe	0.5911365394122599
Prior std	Safe	0.5632538819792127
Prior std	Safe	0.6344616964564364
Prior std	Safe	0.5648383530817694
Prior std	Safe	0.4982156739886858
Prior std	Safe	0.4609669250135762
Prior std	Safe	0.5399316873453973
Prior std	Safe	0.5520322953142628
Prior std	Safe	0.5198610222104235
Prior std	Safe	0.7209427294553967
Prior std	Safe	0.6152517662804388
Prior std	Safe	0.6255154302455798
Prior std	Safe	0.5997055203306352
Prior std	Safe	0.6150088387945892
Prior std	Safe	0.5473693639969135
Prior std	Safe	0.4933561575683018
Prior std	Safe	0.5245617395293559
Prior std	Safe	0.5408836812090018
Prior std	Safe	0.632126613605751
Prior std	Safe	0.6715466514782221
Prior std	Safe	0.5513727423056605
Prior std	Safe	0.6611738706854776
Prior std	Safe	0.5026073331922809
Prior std	Safe	0.49433195011555414
Prior std	Safe	0.6789899140501114
Prior std	Safe	0.7384949093324301
Prior std	Safe	0.49272240591398914
Prior std	Safe	0.5600333339187787
Prior std	Safe	0.6759528013248434
Prior std	Safe	0.5089015122171816
Prior std	Safe	0.4893050326806984
Prior std	Safe	0.4652759038671843
Prior std	Safe	0.4940223578848958
Prior std	Safe	0.5117500838077714
Prior std	Safe	0.5107513081597161
Prior std	Safe	0.5276475877875191
Prior std	Safe	0.519711202153701
Prior std	Safe	0.4393319353147985
Prior std	Safe	0.4378414509590968
Prior std	Safe	0.46081284471762984
Prior std	Safe	0.4393992485324939
Prior std	Safe	0.45899095492319614
Prior std	Safe	0.4938016060172703
Prior std	Safe	0.5451088475763262
Prior std	Safe	0.5371957243701247
Prior std	Safe	0.6495150663324939
Prior std	Safe	0.5904462485459065
Prior std	Safe	0.5197497618957594
Prior std	Safe	0.5705653907700494
Prior std	Safe	0.5361723262864506
Prior std	Safe	0.602620205921651
Prior std	Safe	0.5580448547684319
Prior std	Safe	0.5443842102835112
Prior std	Safe	0.5536187593679971
Prior std	Safe	0.5214523854920915
Prior std	Safe	0.5943450529098613
