chain	draw	value	Parameter	Option
0	1288	-0.00047143525983986585	Prior mean	Safe
0	1289	0.0030929914770673646	Prior mean	Safe
0	1290	-0.0008097769439314698	Prior mean	Safe
0	1291	-0.004157222269367292	Prior mean	Safe
0	1292	-0.006772443908848158	Prior mean	Safe
0	1293	-0.001849948941684409	Prior mean	Safe
0	1294	-0.005308229615214247	Prior mean	Safe
0	1295	-0.0038221486626255448	Prior mean	Safe
0	1296	0.0012146031257127595	Prior mean	Safe
0	1297	0.0038837113722959785	Prior mean	Safe
0	1298	0.005203088581506629	Prior mean	Safe
0	1299	0.009586462549795264	Prior mean	Safe
0	1300	0.00673567570609666	Prior mean	Safe
0	1301	-0.004091613897734972	Prior mean	Safe
0	1302	-0.0030463583050038536	Prior mean	Safe
0	1303	-0.0009904446345213582	Prior mean	Safe
0	1304	-0.0037899299375106265	Prior mean	Safe
0	1305	-0.014489457233608878	Prior mean	Safe
0	1306	-0.006014091738974981	Prior mean	Safe
0	1307	-0.0005858180290891444	Prior mean	Safe
0	1308	0.007800804960454683	Prior mean	Safe
0	1309	0.0017824048325212269	Prior mean	Safe
0	1310	-0.006840206756854831	Prior mean	Safe
0	1311	0.012727583201661303	Prior mean	Safe
0	1312	0.006251549185877907	Prior mean	Safe
0	1313	-0.008346450511228959	Prior mean	Safe
0	1314	-0.0029486571307704703	Prior mean	Safe
0	1315	-0.0008759561904271452	Prior mean	Safe
0	1316	-0.008679945877710805	Prior mean	Safe
0	1317	-0.009541125358859016	Prior mean	Safe
0	1318	-0.010750203921944078	Prior mean	Safe
0	1319	-0.004456229516550043	Prior mean	Safe
0	1320	-0.004615294256199632	Prior mean	Safe
0	1321	0.002286370047781101	Prior mean	Safe
0	1322	-0.0028218129599118283	Prior mean	Safe
0	1323	-0.00011218085524581387	Prior mean	Safe
0	1324	-0.020414508970615936	Prior mean	Safe
0	1325	-0.01211860257182544	Prior mean	Safe
0	1326	-0.0022460432364848374	Prior mean	Safe
0	1327	0.0005373932681289433	Prior mean	Safe
0	1328	-0.0031021036446554455	Prior mean	Safe
0	1329	-0.003954542090023193	Prior mean	Safe
0	1330	-0.010165232774300616	Prior mean	Safe
0	1331	-0.0007323905746790126	Prior mean	Safe
0	1332	9.120001012383281e-05	Prior mean	Safe
0	1333	0.0032176070612127475	Prior mean	Safe
0	1334	-0.006067583099559291	Prior mean	Safe
0	1335	0.0034025189166849317	Prior mean	Safe
0	1336	-0.009947097279447802	Prior mean	Safe
0	1337	-0.00795110586230084	Prior mean	Safe
0	1338	0.009142666854936669	Prior mean	Safe
0	1339	0.006370627359020887	Prior mean	Safe
0	1340	0.0058764515631012995	Prior mean	Safe
0	1341	-0.008970866602003875	Prior mean	Safe
0	1342	0.0016327193956034206	Prior mean	Safe
0	1343	-0.01079662786616599	Prior mean	Safe
0	1344	-0.0023680132874405154	Prior mean	Safe
0	1345	-0.003342347512999249	Prior mean	Safe
0	1346	0.004240059364739166	Prior mean	Safe
0	1347	-0.0042216312405254615	Prior mean	Safe
0	1348	-0.003993077184865769	Prior mean	Safe
0	1349	0.0025663922054447287	Prior mean	Safe
0	1350	-0.0015003979608984048	Prior mean	Safe
0	1351	-0.004098864369427552	Prior mean	Safe
0	1352	0.003826632523877014	Prior mean	Safe
0	1353	-0.0005787385228307055	Prior mean	Safe
0	1354	-0.007217009570921761	Prior mean	Safe
0	1355	0.0019133027445551163	Prior mean	Safe
0	1356	-0.00772441576691337	Prior mean	Safe
0	1357	-0.002377358851442569	Prior mean	Safe
0	1358	-0.006322098151431809	Prior mean	Safe
0	1359	-0.007704084635497163	Prior mean	Safe
0	1360	0.0021421323129860704	Prior mean	Safe
0	1361	-0.008246773088498926	Prior mean	Safe
0	1362	-0.004402981471877883	Prior mean	Safe
0	1363	0.003570736640578177	Prior mean	Safe
0	1364	-0.0004957804498556271	Prior mean	Safe
0	1365	0.003930734722505052	Prior mean	Safe
0	1366	0.003942773218736651	Prior mean	Safe
0	1367	-0.0029854324999833166	Prior mean	Safe
0	1368	-0.005725665053591263	Prior mean	Safe
0	1369	-0.008225210845875698	Prior mean	Safe
0	1370	-0.008669416292049576	Prior mean	Safe
0	1371	-0.006701257401640287	Prior mean	Safe
0	1372	-0.0016236350670605847	Prior mean	Safe
0	1373	-0.010884186955948226	Prior mean	Safe
0	1374	-0.0033937025547510474	Prior mean	Safe
0	1375	0.008785320561699936	Prior mean	Safe
0	1376	0.0020875547797136983	Prior mean	Safe
0	1377	-0.006297525398473497	Prior mean	Safe
0	1378	-0.0016820575210274539	Prior mean	Safe
0	1379	0.0014909916039546776	Prior mean	Safe
0	1380	0.005324355020318586	Prior mean	Safe
0	1381	-0.00451689273836113	Prior mean	Safe
0	1382	-0.009415767067283297	Prior mean	Safe
0	1383	-0.008694076807560383	Prior mean	Safe
0	1384	-0.008024403100195605	Prior mean	Safe
0	1385	0.0021249751429760024	Prior mean	Safe
0	1386	-0.006077615206021431	Prior mean	Safe
0	1387	-0.007416957960190232	Prior mean	Safe
0	1388	-0.006435446907127877	Prior mean	Safe
0	1389	0.003231933264684132	Prior mean	Safe
0	1390	-0.0028545722401616654	Prior mean	Safe
0	1391	-0.004856372450951062	Prior mean	Safe
0	1392	-0.0004032350798988738	Prior mean	Safe
0	1393	0.004289469962729831	Prior mean	Safe
0	1394	-0.00718231348902023	Prior mean	Safe
0	1395	0.0018102924439074844	Prior mean	Safe
0	1396	0.0022037169203814075	Prior mean	Safe
0	1397	-0.009463878633819176	Prior mean	Safe
0	1398	-0.006310440034192948	Prior mean	Safe
0	1399	-0.0009849834597775026	Prior mean	Safe
0	1400	-0.00029430342784051745	Prior mean	Safe
0	1401	-0.005057091212825786	Prior mean	Safe
0	1402	0.0053191282195016246	Prior mean	Safe
0	1403	-0.0036132570246752527	Prior mean	Safe
0	1404	-0.00924257205782399	Prior mean	Safe
0	1405	-0.0059734198149522435	Prior mean	Safe
0	1406	0.0062823398458606555	Prior mean	Safe
0	1407	-0.012587087745430844	Prior mean	Safe
0	1408	0.004548631637036399	Prior mean	Safe
0	1409	-0.01119571403792343	Prior mean	Safe
0	1410	0.0036584740357177843	Prior mean	Safe
0	1411	0.00329361158026901	Prior mean	Safe
0	1412	-0.0010323472012194416	Prior mean	Safe
0	1413	-0.0004493856979348894	Prior mean	Safe
0	1414	0.0038760408102487412	Prior mean	Safe
0	1415	-0.004595056893787136	Prior mean	Safe
0	1416	-0.003171558685676387	Prior mean	Safe
0	1417	-0.001771328959794261	Prior mean	Safe
0	1418	-0.0010214939136431837	Prior mean	Safe
0	1419	-0.003645521834983726	Prior mean	Safe
0	1420	-0.015268045699392446	Prior mean	Safe
0	1421	-0.004581277478773937	Prior mean	Safe
0	1422	-0.004813600874769971	Prior mean	Safe
0	1423	-0.004585216329342185	Prior mean	Safe
0	1424	-0.009910412424169394	Prior mean	Safe
0	1425	-0.0037622782150665193	Prior mean	Safe
0	1426	-0.006242270265912777	Prior mean	Safe
0	1427	-0.010483014259494446	Prior mean	Safe
0	1428	0.002011240360581145	Prior mean	Safe
0	1429	-0.002679397664832269	Prior mean	Safe
0	1430	-0.014880616665797312	Prior mean	Safe
0	1431	-0.0005646138452117871	Prior mean	Safe
0	1432	-0.006569557393963405	Prior mean	Safe
0	1433	0.0008743627394791351	Prior mean	Safe
0	1434	-0.005133280304131703	Prior mean	Safe
0	1435	0.002542836504888568	Prior mean	Safe
0	1436	-0.0036863891129499567	Prior mean	Safe
0	1437	-0.008102860345915671	Prior mean	Safe
0	1438	-0.0034381379317169262	Prior mean	Safe
0	1439	-0.008097655537240815	Prior mean	Safe
0	1440	0.0057251621578397185	Prior mean	Safe
0	1441	-0.005925592764745184	Prior mean	Safe
0	1442	0.00022717842404950945	Prior mean	Safe
0	1443	-0.00986070908738815	Prior mean	Safe
0	1444	0.00098199793262515	Prior mean	Safe
0	1445	-0.002865225557522763	Prior mean	Safe
0	1446	-0.012248595478197725	Prior mean	Safe
0	1447	-0.00842144508615806	Prior mean	Safe
0	1448	0.0016359629039095517	Prior mean	Safe
0	1449	-0.001887405106713879	Prior mean	Safe
0	1450	-0.004339655459166862	Prior mean	Safe
0	1451	-0.00829995830734899	Prior mean	Safe
0	1452	-0.0005777850832481906	Prior mean	Safe
0	1453	-0.007816934832730892	Prior mean	Safe
0	1454	0.0019033826910156055	Prior mean	Safe
0	1455	0.0025744676782510877	Prior mean	Safe
0	1456	-0.00020978092978748324	Prior mean	Safe
0	1457	0.0003644852886575508	Prior mean	Safe
0	1458	-0.00014044972118627298	Prior mean	Safe
0	1459	-0.003998601663871289	Prior mean	Safe
0	1460	-0.003148300050398865	Prior mean	Safe
0	1461	-0.011477588592263676	Prior mean	Safe
0	1462	-0.0029657924235854164	Prior mean	Safe
0	1463	-0.007522149140547088	Prior mean	Safe
0	1464	-0.009510782582069308	Prior mean	Safe
0	1465	-0.0014542189319384914	Prior mean	Safe
0	1466	-0.01480326822043691	Prior mean	Safe
0	1467	-0.009058206125461822	Prior mean	Safe
0	1468	-0.0037809345277552506	Prior mean	Safe
0	1469	-0.006718636992425412	Prior mean	Safe
0	1470	0.00025450320397228795	Prior mean	Safe
0	1471	-0.0014390527088540576	Prior mean	Safe
0	1472	-0.00448679090464507	Prior mean	Safe
0	1473	-0.012668192605209664	Prior mean	Safe
0	1474	-0.0021118476189645125	Prior mean	Safe
0	1475	-0.010489691616778946	Prior mean	Safe
0	1476	-0.00860241895161625	Prior mean	Safe
0	1477	-0.008640715411211728	Prior mean	Safe
0	1478	-0.0016198475825309855	Prior mean	Safe
0	1479	0.00013276739570411075	Prior mean	Safe
0	1480	-0.000440922361112454	Prior mean	Safe
0	1481	-0.00469524775375041	Prior mean	Safe
0	1482	0.001592644817585467	Prior mean	Safe
0	1483	-0.0050861593726655805	Prior mean	Safe
0	1484	-0.0025085337273309696	Prior mean	Safe
0	1485	0.0006386111956396018	Prior mean	Safe
0	1486	-0.0029503832645634935	Prior mean	Safe
0	1487	-0.006506264581338438	Prior mean	Safe
0	1488	-0.005660572120386365	Prior mean	Safe
0	1489	-0.014190951220061882	Prior mean	Safe
0	1490	0.001679627699564118	Prior mean	Safe
0	1491	-0.01116730932663002	Prior mean	Safe
0	1492	0.003725733258468684	Prior mean	Safe
0	1493	-0.0051529552581708925	Prior mean	Safe
0	1494	-0.006730718638483338	Prior mean	Safe
0	1495	-0.0020661399682114306	Prior mean	Safe
0	1496	0.004423062631344206	Prior mean	Safe
0	1497	0.00426349092699463	Prior mean	Safe
0	1498	0.0010651304865801426	Prior mean	Safe
0	1499	-0.004055251406880084	Prior mean	Safe
1	0	-3.8188355089926193e-05	Prior mean	Safe
1	1	-0.002271832888846543	Prior mean	Safe
1	2	-0.002406080880072103	Prior mean	Safe
1	3	-0.008799755413033154	Prior mean	Safe
1	4	-0.018100827986781115	Prior mean	Safe
1	5	-0.0005927263552373586	Prior mean	Safe
1	6	-0.007889088982888225	Prior mean	Safe
1	7	-0.0022644791397309913	Prior mean	Safe
1	8	-0.005135811057371042	Prior mean	Safe
1	9	-0.008941994447685475	Prior mean	Safe
1	10	-0.0035832176165519532	Prior mean	Safe
1	11	-0.005587071172354786	Prior mean	Safe
1	12	-0.0048529269016788015	Prior mean	Safe
1	13	-0.0031880187157942875	Prior mean	Safe
1	14	-0.0031413493611480293	Prior mean	Safe
1	15	0.0013552823655009483	Prior mean	Safe
1	16	-0.003071934064221657	Prior mean	Safe
1	17	0.013320027645927414	Prior mean	Safe
1	18	-0.016890170144485836	Prior mean	Safe
1	19	0.008760832031608864	Prior mean	Safe
1	20	-0.022050634732118504	Prior mean	Safe
1	21	0.004158523247828835	Prior mean	Safe
1	22	0.01492098033518073	Prior mean	Safe
1	23	-0.0018444648476403846	Prior mean	Safe
1	24	0.0038500680938329595	Prior mean	Safe
1	25	-0.0015952820309131067	Prior mean	Safe
1	26	-0.009079173109028234	Prior mean	Safe
1	27	-0.004098239272594182	Prior mean	Safe
1	28	0.007934127772787767	Prior mean	Safe
1	29	0.017463549078496485	Prior mean	Safe
1	30	-0.0036641268672435983	Prior mean	Safe
1	31	-0.005255831490420878	Prior mean	Safe
1	32	-0.0037257463216541385	Prior mean	Safe
1	33	0.0014916039871458214	Prior mean	Safe
1	34	-0.002537928324379822	Prior mean	Safe
1	35	-0.009680125054876797	Prior mean	Safe
1	36	-0.0050099663646442005	Prior mean	Safe
1	37	-0.003343204724962202	Prior mean	Safe
1	38	0.008114562861724153	Prior mean	Safe
1	39	-0.006988539098668233	Prior mean	Safe
1	40	-0.009523068919462713	Prior mean	Safe
1	41	-0.011864929173661207	Prior mean	Safe
1	42	-0.01064672315736647	Prior mean	Safe
1	43	-0.0008048174094110296	Prior mean	Safe
1	44	-0.007034258613921382	Prior mean	Safe
1	45	0.007077164152638394	Prior mean	Safe
1	46	-0.008397396778077975	Prior mean	Safe
1	47	-0.006485278793110593	Prior mean	Safe
1	48	-0.004429104455311128	Prior mean	Safe
1	49	-0.0035161510154586213	Prior mean	Safe
1	50	-0.0008226856127742297	Prior mean	Safe
1	51	0.0005596291724753383	Prior mean	Safe
1	52	-0.0016116787978751616	Prior mean	Safe
1	53	-0.00419999365513402	Prior mean	Safe
1	54	-0.006920307648074757	Prior mean	Safe
1	55	-0.004670068143840552	Prior mean	Safe
1	56	-0.015657665889687915	Prior mean	Safe
1	57	-0.010992833984658052	Prior mean	Safe
1	58	-0.006421762748368306	Prior mean	Safe
1	59	-0.0021677246163475505	Prior mean	Safe
1	60	0.00039413806534618814	Prior mean	Safe
1	61	-0.006866979392232809	Prior mean	Safe
1	62	0.002494471023282638	Prior mean	Safe
1	63	-0.003212680965105434	Prior mean	Safe
1	64	-0.005447110696273509	Prior mean	Safe
1	65	-0.0032968208826953792	Prior mean	Safe
1	66	-0.0006933098736782613	Prior mean	Safe
1	67	0.009766659183146507	Prior mean	Safe
1	68	0.003145749406246529	Prior mean	Safe
1	69	0.0009303960799539794	Prior mean	Safe
1	70	-0.002409388895707837	Prior mean	Safe
1	71	-0.007130641275660262	Prior mean	Safe
1	72	-0.0017770325325029805	Prior mean	Safe
1	73	0.001559723926444142	Prior mean	Safe
1	74	0.0017458779020254373	Prior mean	Safe
1	75	-0.0016603102282461554	Prior mean	Safe
1	76	-0.0059575618171421665	Prior mean	Safe
1	77	0.006761246054026243	Prior mean	Safe
1	78	0.007800365210407608	Prior mean	Safe
1	79	0.009482306049819264	Prior mean	Safe
1	80	-0.011071145366705322	Prior mean	Safe
1	81	-0.004234382324032332	Prior mean	Safe
1	82	-0.008486070982557404	Prior mean	Safe
1	83	-0.00033963385978784226	Prior mean	Safe
1	84	0.0005839113657308539	Prior mean	Safe
1	85	-0.009073067258112303	Prior mean	Safe
1	86	-0.009960775685058633	Prior mean	Safe
1	87	-0.006518295879489921	Prior mean	Safe
1	88	-0.014536679468684933	Prior mean	Safe
1	89	-0.006700574144624277	Prior mean	Safe
1	90	0.00539365869427446	Prior mean	Safe
1	91	0.0042899520705213775	Prior mean	Safe
1	92	-0.007331773719035448	Prior mean	Safe
1	93	-0.003113234463418958	Prior mean	Safe
1	94	-0.003134317625551951	Prior mean	Safe
1	95	-0.007399800004320676	Prior mean	Safe
1	96	0.004875893810578548	Prior mean	Safe
1	97	-0.0020989539888823716	Prior mean	Safe
1	98	-0.001470474159977148	Prior mean	Safe
1	99	-0.0029774321145612935	Prior mean	Safe
1	100	-0.0016890330514517232	Prior mean	Safe
1	101	-0.0091415406242953	Prior mean	Safe
1	102	0.0078879726937961	Prior mean	Safe
1	103	-0.006859081039778956	Prior mean	Safe
1	104	0.0024558944116389184	Prior mean	Safe
1	105	-0.005361092921944076	Prior mean	Safe
1	106	-0.001359649545592861	Prior mean	Safe
1	107	-0.002131905062437921	Prior mean	Safe
1	108	0.003625623193544358	Prior mean	Safe
1	109	-0.00042743483099569237	Prior mean	Safe
1	110	-0.0063770632452097575	Prior mean	Safe
1	111	-0.0060484395721773785	Prior mean	Safe
1	112	0.002734802517608009	Prior mean	Safe
1	113	-0.001125365496040165	Prior mean	Safe
1	114	0.00039413372410369884	Prior mean	Safe
1	115	0.00388143000488063	Prior mean	Safe
1	116	-0.012363650119655144	Prior mean	Safe
1	117	-0.005187846733440662	Prior mean	Safe
1	118	-0.010901840510038271	Prior mean	Safe
1	119	-0.004375515059021418	Prior mean	Safe
1	120	-0.004241703479720936	Prior mean	Safe
1	121	-0.0007610589041225518	Prior mean	Safe
1	122	0.0023498509499959874	Prior mean	Safe
1	123	-0.005882164773537374	Prior mean	Safe
1	124	-0.016660282405298914	Prior mean	Safe
1	125	0.0015278350194588355	Prior mean	Safe
1	126	-0.00777723800688133	Prior mean	Safe
1	127	-0.0048916916997309365	Prior mean	Safe
1	128	-0.001768583202852309	Prior mean	Safe
1	129	0.0030093975841089583	Prior mean	Safe
1	130	-0.009193442162815962	Prior mean	Safe
1	131	-0.001136413574598326	Prior mean	Safe
1	132	0.003533952878697971	Prior mean	Safe
1	133	0.000707082727266155	Prior mean	Safe
1	134	-0.001160268860264933	Prior mean	Safe
1	135	-0.006978918529440523	Prior mean	Safe
1	136	-0.011176103154166575	Prior mean	Safe
1	137	0.0018875661782235846	Prior mean	Safe
1	138	-0.009369175547474299	Prior mean	Safe
1	139	-0.0034746488191634657	Prior mean	Safe
1	140	-0.002142474849953369	Prior mean	Safe
1	141	-0.005493620672200467	Prior mean	Safe
1	142	-0.00231515430620065	Prior mean	Safe
1	143	0.0014728068115672961	Prior mean	Safe
1	144	-0.009069011591328245	Prior mean	Safe
1	145	0.0007135689266177647	Prior mean	Safe
1	146	-0.012126126588445996	Prior mean	Safe
1	147	0.0020997458515548883	Prior mean	Safe
1	148	0.0034704857736592492	Prior mean	Safe
1	149	0.006658257035893574	Prior mean	Safe
1	150	-0.021712854537014895	Prior mean	Safe
1	151	0.009341782179428946	Prior mean	Safe
1	152	0.01125568850854679	Prior mean	Safe
1	153	-0.010155254681166815	Prior mean	Safe
1	154	-0.008581931654504538	Prior mean	Safe
1	155	-0.007460118672154028	Prior mean	Safe
1	156	-0.010949886404485118	Prior mean	Safe
1	157	-0.005478127453444805	Prior mean	Safe
1	158	-0.008640324400812409	Prior mean	Safe
1	159	-0.005361975219537351	Prior mean	Safe
1	160	-0.008337617529819142	Prior mean	Safe
1	161	-0.008432269022209369	Prior mean	Safe
1	162	-0.004808648357197573	Prior mean	Safe
1	163	-0.0037197822984848567	Prior mean	Safe
1	164	-0.006305534564557636	Prior mean	Safe
1	165	-0.0034925669501405746	Prior mean	Safe
1	166	-0.013281553214699388	Prior mean	Safe
1	167	-0.0007326437201645849	Prior mean	Safe
1	168	-0.004614163688585263	Prior mean	Safe
1	169	-0.0062206394719723805	Prior mean	Safe
1	170	-0.011778941628705623	Prior mean	Safe
1	171	-0.017989381393687477	Prior mean	Safe
1	172	-0.021167445395012658	Prior mean	Safe
1	173	-0.008475007122059019	Prior mean	Safe
1	174	-0.0017832240946776944	Prior mean	Safe
1	175	0.006966665586323034	Prior mean	Safe
1	176	-0.001385095280572404	Prior mean	Safe
1	177	-0.008454126579149008	Prior mean	Safe
1	178	-0.006833929043973808	Prior mean	Safe
1	179	-0.0010342706345012175	Prior mean	Safe
1	180	-0.011508499529009838	Prior mean	Safe
1	181	0.004452893779313724	Prior mean	Safe
1	182	-0.011984259833681322	Prior mean	Safe
1	183	0.0008316568488215713	Prior mean	Safe
1	184	-0.002525663005187655	Prior mean	Safe
1	185	-0.014366128697955357	Prior mean	Safe
1	186	-0.0014400434960166863	Prior mean	Safe
1	187	0.00522454748638258	Prior mean	Safe
1	188	-0.007208148284116962	Prior mean	Safe
1	189	-0.009417554095830326	Prior mean	Safe
1	190	0.001969815011680032	Prior mean	Safe
1	191	-0.011456546953117482	Prior mean	Safe
1	192	-0.009399084560592557	Prior mean	Safe
1	193	-0.007978228351985538	Prior mean	Safe
1	194	0.005040426778979659	Prior mean	Safe
1	195	0.006924851526869474	Prior mean	Safe
1	196	-0.0035831549861865463	Prior mean	Safe
1	197	-0.0024685123548963293	Prior mean	Safe
1	198	-0.009031023882012091	Prior mean	Safe
1	199	-0.012541589715871274	Prior mean	Safe
1	200	-0.012691095642414997	Prior mean	Safe
1	201	-0.010259748422486671	Prior mean	Safe
1	202	0.003271788354257936	Prior mean	Safe
1	203	-0.016099175543418984	Prior mean	Safe
1	204	-0.014553723046928455	Prior mean	Safe
1	205	-0.0005224928909590976	Prior mean	Safe
1	206	-0.01610687564195072	Prior mean	Safe
1	207	-0.017034910852492174	Prior mean	Safe
1	208	-0.002298702657568924	Prior mean	Safe
1	209	0.010328762810925273	Prior mean	Safe
1	210	0.007173499587055135	Prior mean	Safe
1	211	-0.001561970907030679	Prior mean	Safe
1	212	0.00593787321875802	Prior mean	Safe
1	213	-0.007778974697974624	Prior mean	Safe
1	214	-0.0131919387599756	Prior mean	Safe
1	215	-0.015937663718889907	Prior mean	Safe
1	216	0.001991813840926082	Prior mean	Safe
1	217	-0.0025642500481414423	Prior mean	Safe
1	218	-1.1660635446002383e-05	Prior mean	Safe
1	219	-0.0196836735972454	Prior mean	Safe
1	220	-0.01080751019628215	Prior mean	Safe
1	221	-0.0034644698059187644	Prior mean	Safe
1	222	-0.008388360602662999	Prior mean	Safe
1	223	-0.007384532498127698	Prior mean	Safe
1	224	-0.00931941839603013	Prior mean	Safe
1	225	0.003770955687362975	Prior mean	Safe
1	226	0.004524815376436649	Prior mean	Safe
1	227	-0.0002649040421531172	Prior mean	Safe
1	228	-0.0013458568403106781	Prior mean	Safe
1	229	0.0021143161173927455	Prior mean	Safe
1	230	-0.012168065995667061	Prior mean	Safe
1	231	-0.009267009338937619	Prior mean	Safe
1	232	-0.0022141701676883395	Prior mean	Safe
1	233	-0.003862462432288498	Prior mean	Safe
1	234	-0.019847267688005644	Prior mean	Safe
1	235	0.005694353763853141	Prior mean	Safe
1	236	-0.0008936137322912217	Prior mean	Safe
1	237	-0.0001636804548092079	Prior mean	Safe
1	238	4.94854141356465e-05	Prior mean	Safe
1	239	4.94854141356465e-05	Prior mean	Safe
1	240	-0.01186288842454282	Prior mean	Safe
1	241	-0.004123457814021086	Prior mean	Safe
1	242	-0.004081941934560029	Prior mean	Safe
1	243	-0.0030830353394289993	Prior mean	Safe
1	244	0.0008902503111732455	Prior mean	Safe
1	245	-0.00194716956668074	Prior mean	Safe
1	246	-0.004938663325309997	Prior mean	Safe
1	247	-0.008962451374868213	Prior mean	Safe
1	248	-0.01845220827731103	Prior mean	Safe
1	249	-0.012295828557643771	Prior mean	Safe
1	250	-0.0018757801489662938	Prior mean	Safe
1	251	0.0006861894013658219	Prior mean	Safe
1	252	-0.008752527247852934	Prior mean	Safe
1	253	-0.003824689010925404	Prior mean	Safe
1	254	0.002294593644839196	Prior mean	Safe
1	255	-0.010413815984903542	Prior mean	Safe
1	256	-0.005992879608709268	Prior mean	Safe
1	257	-0.005800055529731153	Prior mean	Safe
1	258	-0.005596636461008244	Prior mean	Safe
1	259	-0.005926360595227058	Prior mean	Safe
1	260	-0.005260105709417735	Prior mean	Safe
1	261	0.003795509362760164	Prior mean	Safe
1	262	0.006392704071619676	Prior mean	Safe
1	263	-0.0022082900934797664	Prior mean	Safe
1	264	-0.005249131980861878	Prior mean	Safe
1	265	-0.003339644748191062	Prior mean	Safe
1	266	-0.0019261192010300177	Prior mean	Safe
1	267	-0.005572390475375498	Prior mean	Safe
1	268	0.0019388122072066982	Prior mean	Safe
1	269	-0.0002658070703210945	Prior mean	Safe
1	270	9.69103443594025e-05	Prior mean	Safe
1	271	0.0008699273114333482	Prior mean	Safe
1	272	-0.0038102965547410807	Prior mean	Safe
1	273	-0.009494420217055675	Prior mean	Safe
1	274	-0.01530510357166874	Prior mean	Safe
1	275	-0.002216880873072965	Prior mean	Safe
1	276	-0.006570497543177968	Prior mean	Safe
1	277	-0.0008215130407149655	Prior mean	Safe
1	278	-0.01615319109670038	Prior mean	Safe
1	279	-0.0037864440993580005	Prior mean	Safe
1	280	-0.005500192137705105	Prior mean	Safe
1	281	-0.01681360206904255	Prior mean	Safe
1	282	-0.013444209146634998	Prior mean	Safe
1	283	0.0013216703863980115	Prior mean	Safe
1	284	-0.008760375249112629	Prior mean	Safe
1	285	-0.01139939928962411	Prior mean	Safe
1	286	-0.009273502882827349	Prior mean	Safe
1	287	0.005225534386041687	Prior mean	Safe
1	288	-0.004766122851917362	Prior mean	Safe
1	289	-0.0005893527496662083	Prior mean	Safe
1	290	-0.0011607065759061883	Prior mean	Safe
1	291	-0.007171092350008138	Prior mean	Safe
1	292	-0.003204167217431675	Prior mean	Safe
1	293	0.004436489479118023	Prior mean	Safe
1	294	0.0017309248533765647	Prior mean	Safe
1	295	0.00885632893434945	Prior mean	Safe
1	296	-0.0056902138875941765	Prior mean	Safe
1	297	-0.006174416867121791	Prior mean	Safe
1	298	-0.01037097801328797	Prior mean	Safe
1	299	-0.010680980775259368	Prior mean	Safe
1	300	0.004120143992695009	Prior mean	Safe
1	301	-0.00745630852227196	Prior mean	Safe
1	302	-0.012566133206937636	Prior mean	Safe
1	303	0.004418138415265573	Prior mean	Safe
1	304	-0.0013304984218214981	Prior mean	Safe
1	305	-0.015762670968555374	Prior mean	Safe
1	306	-0.0016439321360993938	Prior mean	Safe
1	307	-0.0008474902063350977	Prior mean	Safe
1	308	-0.010285804483060875	Prior mean	Safe
1	309	-0.0008035744432563375	Prior mean	Safe
1	310	-0.00969624004202959	Prior mean	Safe
1	311	-0.0027337655080264013	Prior mean	Safe
1	312	-0.005626453998824481	Prior mean	Safe
1	313	-0.00590516908422042	Prior mean	Safe
1	314	-0.007632677879957467	Prior mean	Safe
1	315	-0.0035913420289333284	Prior mean	Safe
1	316	-0.006671029894078556	Prior mean	Safe
1	317	-0.011321656316621147	Prior mean	Safe
1	318	-0.01616710395097965	Prior mean	Safe
1	319	-0.007956387277232654	Prior mean	Safe
1	320	0.0033755602951633656	Prior mean	Safe
1	321	0.0025269217892278156	Prior mean	Safe
1	322	-0.0007748881032761414	Prior mean	Safe
1	323	-0.00526431394309489	Prior mean	Safe
1	324	0.007746224742290087	Prior mean	Safe
1	325	-0.005217878990710947	Prior mean	Safe
1	326	0.01254426420008884	Prior mean	Safe
1	327	-0.009859339657271541	Prior mean	Safe
1	328	0.006198115404452647	Prior mean	Safe
1	329	-0.013765904768757657	Prior mean	Safe
1	330	0.003319674363359737	Prior mean	Safe
1	331	-0.0033966827483705962	Prior mean	Safe
1	332	-0.007115330137216801	Prior mean	Safe
1	333	0.0013271590841089464	Prior mean	Safe
1	334	-0.0065517049364143135	Prior mean	Safe
1	335	0.00289139934621779	Prior mean	Safe
1	336	-0.01928592277106772	Prior mean	Safe
1	337	0.01570704460348582	Prior mean	Safe
1	338	0.011083662972155166	Prior mean	Safe
1	339	-0.004521645387043988	Prior mean	Safe
1	340	-0.0006497797848591951	Prior mean	Safe
1	341	-0.0019196988657350484	Prior mean	Safe
1	342	0.0010931853337208105	Prior mean	Safe
1	343	0.0023216099934164724	Prior mean	Safe
1	344	-0.008270419161123872	Prior mean	Safe
1	345	-0.009540261841855078	Prior mean	Safe
1	346	-0.007173963108849386	Prior mean	Safe
1	347	-0.004586570228490275	Prior mean	Safe
1	348	0.000702682334305791	Prior mean	Safe
1	349	-0.013040833249845837	Prior mean	Safe
1	350	0.002882652925652535	Prior mean	Safe
1	351	0.0033792157270736045	Prior mean	Safe
1	352	0.0015496446025479167	Prior mean	Safe
1	353	-0.003151661112928947	Prior mean	Safe
1	354	0.0012631563398908157	Prior mean	Safe
1	355	0.000736952202261209	Prior mean	Safe
1	356	-0.011085845034585772	Prior mean	Safe
1	357	-0.007330978549553318	Prior mean	Safe
1	358	-0.010350583039401475	Prior mean	Safe
