chain	draw	Neural uncertainty	distance_to_risk_neutral
1	850	Low neural uncertainty	0.15952029976300086
1	851	High neural uncertainty	0.1737067390233254
1	851	Low neural uncertainty	0.16304360667923737
1	852	High neural uncertainty	0.18025592893130032
1	852	Low neural uncertainty	0.16318437652757858
1	853	High neural uncertainty	0.19277485679756906
1	853	Low neural uncertainty	0.1672777490158077
1	854	High neural uncertainty	0.17946093387923945
1	854	Low neural uncertainty	0.16703516181089945
1	855	High neural uncertainty	0.17611868463395844
1	855	Low neural uncertainty	0.16594401719287388
1	856	High neural uncertainty	0.1811029251398668
1	856	Low neural uncertainty	0.1637321199072325
1	857	High neural uncertainty	0.1846423015439267
1	857	Low neural uncertainty	0.16661245857689527
1	858	High neural uncertainty	0.18081401252264734
1	858	Low neural uncertainty	0.1729257611690833
1	859	High neural uncertainty	0.17761543989491627
1	859	Low neural uncertainty	0.16650973728583662
1	860	High neural uncertainty	0.18358299769902198
1	860	Low neural uncertainty	0.17079924574353153
1	861	High neural uncertainty	0.1803014349682671
1	861	Low neural uncertainty	0.1621496065043766
1	862	High neural uncertainty	0.17770572401195464
1	862	Low neural uncertainty	0.16679707529968316
1	863	High neural uncertainty	0.1792731472701477
1	863	Low neural uncertainty	0.16564758905925758
1	864	High neural uncertainty	0.17898438277045425
1	864	Low neural uncertainty	0.16373705168696384
1	865	High neural uncertainty	0.1882833944475627
1	865	Low neural uncertainty	0.16437882659309708
1	866	High neural uncertainty	0.1837702385961863
1	866	Low neural uncertainty	0.1698288722341748
1	867	High neural uncertainty	0.18385806601497773
1	867	Low neural uncertainty	0.15737928286942376
1	868	High neural uncertainty	0.17950450947789648
1	868	Low neural uncertainty	0.16660514099272028
1	869	High neural uncertainty	0.18282916719679407
1	869	Low neural uncertainty	0.16356911104197172
1	870	High neural uncertainty	0.18841184846100323
1	870	Low neural uncertainty	0.16467685362537177
1	871	High neural uncertainty	0.17570580079892795
1	871	Low neural uncertainty	0.15963683152598696
1	872	High neural uncertainty	0.18374329122486552
1	872	Low neural uncertainty	0.1728103293261568
1	873	High neural uncertainty	0.18145246251682
1	873	Low neural uncertainty	0.15937450227168815
1	874	High neural uncertainty	0.18192360775677768
1	874	Low neural uncertainty	0.16619613460755225
1	875	High neural uncertainty	0.17729535636108143
1	875	Low neural uncertainty	0.16325391177845114
1	876	High neural uncertainty	0.1797344443759766
1	876	Low neural uncertainty	0.170929900848625
1	877	High neural uncertainty	0.1785628482039946
1	877	Low neural uncertainty	0.1615894474201096
1	878	High neural uncertainty	0.17778959320577398
1	878	Low neural uncertainty	0.17033057916795105
1	879	High neural uncertainty	0.1742375765335828
1	879	Low neural uncertainty	0.15831764654353872
1	880	High neural uncertainty	0.17488712142297155
1	880	Low neural uncertainty	0.16806414213738868
1	881	High neural uncertainty	0.18490764036667565
1	881	Low neural uncertainty	0.16514543678893648
1	882	High neural uncertainty	0.17693325451772185
1	882	Low neural uncertainty	0.1648554148449165
1	883	High neural uncertainty	0.18142772221616515
1	883	Low neural uncertainty	0.16222405430265893
1	884	High neural uncertainty	0.1791730603493618
1	884	Low neural uncertainty	0.16130547496054945
1	885	High neural uncertainty	0.1772726810213495
1	885	Low neural uncertainty	0.16014311699537653
1	886	High neural uncertainty	0.18029235971049495
1	886	Low neural uncertainty	0.1634679604052268
1	887	High neural uncertainty	0.17571940398803615
1	887	Low neural uncertainty	0.1675278458711438
1	888	High neural uncertainty	0.18360930008630522
1	888	Low neural uncertainty	0.16635290227532568
1	889	High neural uncertainty	0.1857516946159591
1	889	Low neural uncertainty	0.16435184289995625
1	890	High neural uncertainty	0.18124277190894253
1	890	Low neural uncertainty	0.16188299796887826
1	891	High neural uncertainty	0.1763766317553354
1	891	Low neural uncertainty	0.15866085864790783
1	892	High neural uncertainty	0.17449723902610942
1	892	Low neural uncertainty	0.16903951617507687
1	893	High neural uncertainty	0.18014487436440715
1	893	Low neural uncertainty	0.16113781183241113
1	894	High neural uncertainty	0.18110602842501228
1	894	Low neural uncertainty	0.164945555377694
1	895	High neural uncertainty	0.17889801057242424
1	895	Low neural uncertainty	0.1663132339203035
1	896	High neural uncertainty	0.1869594685114509
1	896	Low neural uncertainty	0.171005026274712
1	897	High neural uncertainty	0.1860872493565998
1	897	Low neural uncertainty	0.17026539110085007
1	898	High neural uncertainty	0.18992718480108953
1	898	Low neural uncertainty	0.17249228508489026
1	899	High neural uncertainty	0.17944664650069195
1	899	Low neural uncertainty	0.16033914060156965
1	900	High neural uncertainty	0.18743566776909695
1	900	Low neural uncertainty	0.16676511887018183
1	901	High neural uncertainty	0.17558792961824454
1	901	Low neural uncertainty	0.16666785506585796
1	902	High neural uncertainty	0.17382603628873283
1	902	Low neural uncertainty	0.16474505746183815
1	903	High neural uncertainty	0.18636505172530932
1	903	Low neural uncertainty	0.16164920214484452
1	904	High neural uncertainty	0.17725458118961065
1	904	Low neural uncertainty	0.15984031685217684
1	905	High neural uncertainty	0.1727510511076236
1	905	Low neural uncertainty	0.16249418299897267
1	906	High neural uncertainty	0.176936760315497
1	906	Low neural uncertainty	0.1615891788522302
1	907	High neural uncertainty	0.19083787094005297
1	907	Low neural uncertainty	0.1694378182441145
1	908	High neural uncertainty	0.1906244903646246
1	908	Low neural uncertainty	0.16248623811710336
1	909	High neural uncertainty	0.19096024385615262
1	909	Low neural uncertainty	0.17134606888409945
1	910	High neural uncertainty	0.18220100377550233
1	910	Low neural uncertainty	0.17296942443929847
1	911	High neural uncertainty	0.18235087488110094
1	911	Low neural uncertainty	0.16162430858285812
1	912	High neural uncertainty	0.18240336256429124
1	912	Low neural uncertainty	0.16549832844494547
1	913	High neural uncertainty	0.17663962871308872
1	913	Low neural uncertainty	0.16003398411976438
1	914	High neural uncertainty	0.17777808842405235
1	914	Low neural uncertainty	0.1691966596956993
1	915	High neural uncertainty	0.18436196470448896
1	915	Low neural uncertainty	0.16726914063831455
1	916	High neural uncertainty	0.177942754213144
1	916	Low neural uncertainty	0.1568915490267355
1	917	High neural uncertainty	0.1880470328767845
1	917	Low neural uncertainty	0.1661376030742118
1	918	High neural uncertainty	0.18889872718375705
1	918	Low neural uncertainty	0.17003247753328893
1	919	High neural uncertainty	0.1816928588375105
1	919	Low neural uncertainty	0.1595152883075781
1	920	High neural uncertainty	0.1784076507520592
1	920	Low neural uncertainty	0.15822038272984043
1	921	High neural uncertainty	0.18443266029375818
1	921	Low neural uncertainty	0.16951215651172546
1	922	High neural uncertainty	0.18485968933966063
1	922	Low neural uncertainty	0.16494808983548598
1	923	High neural uncertainty	0.18044110908384164
1	923	Low neural uncertainty	0.16230416700142375
1	924	High neural uncertainty	0.1779307179837251
1	924	Low neural uncertainty	0.16316722778415302
1	925	High neural uncertainty	0.18000888634955114
1	925	Low neural uncertainty	0.16309462498430033
1	926	High neural uncertainty	0.18096508907034348
1	926	Low neural uncertainty	0.16997677860651922
1	927	High neural uncertainty	0.18263165684249516
1	927	Low neural uncertainty	0.16517775410397384
1	928	High neural uncertainty	0.18538389133004046
1	928	Low neural uncertainty	0.16228721296580556
1	929	High neural uncertainty	0.17883304378473336
1	929	Low neural uncertainty	0.1604130476012179
1	930	High neural uncertainty	0.18022649520817147
1	930	Low neural uncertainty	0.17121602748890738
1	931	High neural uncertainty	0.18932179712636218
1	931	Low neural uncertainty	0.16980138484594454
1	932	High neural uncertainty	0.18859705766106155
1	932	Low neural uncertainty	0.16591952515634478
1	933	High neural uncertainty	0.1858372213752276
1	933	Low neural uncertainty	0.1639620905928043
1	934	High neural uncertainty	0.18817237218518187
1	934	Low neural uncertainty	0.1677135664585991
1	935	High neural uncertainty	0.1830170664015517
1	935	Low neural uncertainty	0.16686604402829283
1	936	High neural uncertainty	0.1815918868335811
1	936	Low neural uncertainty	0.16699503286018133
1	937	High neural uncertainty	0.18343999927900798
1	937	Low neural uncertainty	0.16384651856987334
1	938	High neural uncertainty	0.17665957488319967
1	938	Low neural uncertainty	0.16262256399639943
1	939	High neural uncertainty	0.19224006788304346
1	939	Low neural uncertainty	0.16027341473557347
1	940	High neural uncertainty	0.17810458111464803
1	940	Low neural uncertainty	0.15742852536483568
1	941	High neural uncertainty	0.17871257423221687
1	941	Low neural uncertainty	0.1631286379330696
1	942	High neural uncertainty	0.1822542882291147
1	942	Low neural uncertainty	0.1597096641743661
1	943	High neural uncertainty	0.17148934964633358
1	943	Low neural uncertainty	0.16380358151400967
1	944	High neural uncertainty	0.1813727560993793
1	944	Low neural uncertainty	0.16477970522283325
1	945	High neural uncertainty	0.1827446954071192
1	945	Low neural uncertainty	0.1641313265794911
1	946	High neural uncertainty	0.17732475647516907
1	946	Low neural uncertainty	0.1638784902592436
1	947	High neural uncertainty	0.18751891757225952
1	947	Low neural uncertainty	0.16704474132431021
1	948	High neural uncertainty	0.17900062790070106
1	948	Low neural uncertainty	0.16548549046958747
1	949	High neural uncertainty	0.17811024561373476
1	949	Low neural uncertainty	0.16445073584555764
1	950	High neural uncertainty	0.1811615345349705
1	950	Low neural uncertainty	0.16703887011698915
1	951	High neural uncertainty	0.17204672445086194
1	951	Low neural uncertainty	0.1622240009629778
1	952	High neural uncertainty	0.184074976276677
1	952	Low neural uncertainty	0.16482173368060762
1	953	High neural uncertainty	0.18896445950910046
1	953	Low neural uncertainty	0.1687186128066525
1	954	High neural uncertainty	0.17892403962175035
1	954	Low neural uncertainty	0.1671631708854145
1	955	High neural uncertainty	0.18265458289397504
1	955	Low neural uncertainty	0.16597356295570392
1	956	High neural uncertainty	0.17819743306744176
1	956	Low neural uncertainty	0.16226693584277432
1	957	High neural uncertainty	0.1858154145013572
1	957	Low neural uncertainty	0.17019984720192718
1	958	High neural uncertainty	0.17835070078876808
1	958	Low neural uncertainty	0.16135597611309035
1	959	High neural uncertainty	0.18717901427085765
1	959	Low neural uncertainty	0.17144870146913962
1	960	High neural uncertainty	0.17962235213714578
1	960	Low neural uncertainty	0.1698910576169776
1	961	High neural uncertainty	0.18417489336172677
1	961	Low neural uncertainty	0.16343773034763473
1	962	High neural uncertainty	0.18241406513306446
1	962	Low neural uncertainty	0.16355214325552145
1	963	High neural uncertainty	0.1869776086193289
1	963	Low neural uncertainty	0.1620621736151044
1	964	High neural uncertainty	0.18088172489894527
1	964	Low neural uncertainty	0.1619131942817937
1	965	High neural uncertainty	0.18381814374517494
1	965	Low neural uncertainty	0.16941187793893903
1	966	High neural uncertainty	0.18816093226997382
1	966	Low neural uncertainty	0.16980877172886186
1	967	High neural uncertainty	0.18307188240191402
1	967	Low neural uncertainty	0.16073494045087952
1	968	High neural uncertainty	0.18333945008104824
1	968	Low neural uncertainty	0.17111597774058215
1	969	High neural uncertainty	0.18491139013421998
1	969	Low neural uncertainty	0.1712635323359939
1	970	High neural uncertainty	0.1833991717274867
1	970	Low neural uncertainty	0.16369476078158293
1	971	High neural uncertainty	0.18373674276387456
1	971	Low neural uncertainty	0.160257870361734
1	972	High neural uncertainty	0.18040074797403158
1	972	Low neural uncertainty	0.16296980271206682
1	973	High neural uncertainty	0.17955458355010687
1	973	Low neural uncertainty	0.1656965643301786
1	974	High neural uncertainty	0.18370083441485965
1	974	Low neural uncertainty	0.1638215230670342
1	975	High neural uncertainty	0.1798116145613705
1	975	Low neural uncertainty	0.1648899101643015
1	976	High neural uncertainty	0.18212105210855908
1	976	Low neural uncertainty	0.1627502673955053
1	977	High neural uncertainty	0.18340240468297095
1	977	Low neural uncertainty	0.16800900607326594
1	978	High neural uncertainty	0.17451095507229633
1	978	Low neural uncertainty	0.15977022117549852
1	979	High neural uncertainty	0.17930544252043695
1	979	Low neural uncertainty	0.16672767732928026
1	980	High neural uncertainty	0.1775275105943129
1	980	Low neural uncertainty	0.15735244379310215
1	981	High neural uncertainty	0.18075358618804677
1	981	Low neural uncertainty	0.1638677044353363
1	982	High neural uncertainty	0.1753489209807901
1	982	Low neural uncertainty	0.15782777919804322
1	983	High neural uncertainty	0.17589842385610324
1	983	Low neural uncertainty	0.1681899014856462
1	984	High neural uncertainty	0.17948519552883654
1	984	Low neural uncertainty	0.17336385703885548
1	985	High neural uncertainty	0.17678233337761529
1	985	Low neural uncertainty	0.16821242364243988
1	986	High neural uncertainty	0.18446124577583045
1	986	Low neural uncertainty	0.16539447206731417
1	987	High neural uncertainty	0.17916642649212858
1	987	Low neural uncertainty	0.1585848135431411
1	988	High neural uncertainty	0.17887159747929238
1	988	Low neural uncertainty	0.1612050579382999
1	989	High neural uncertainty	0.1804318367553251
1	989	Low neural uncertainty	0.161793309666504
1	990	High neural uncertainty	0.18010563818355163
1	990	Low neural uncertainty	0.17260986127440278
1	991	High neural uncertainty	0.1796974420888326
1	991	Low neural uncertainty	0.1633150594530742
1	992	High neural uncertainty	0.1896897697323973
1	992	Low neural uncertainty	0.16678129254724994
1	993	High neural uncertainty	0.17943781506368275
1	993	Low neural uncertainty	0.16437993361179698
1	994	High neural uncertainty	0.18599122023231313
1	994	Low neural uncertainty	0.1752322582923595
1	995	High neural uncertainty	0.18390915314864048
1	995	Low neural uncertainty	0.15922834096934665
1	996	High neural uncertainty	0.18853611085512476
1	996	Low neural uncertainty	0.16909978636829157
1	997	High neural uncertainty	0.18163536075675246
1	997	Low neural uncertainty	0.17107767781821934
1	998	High neural uncertainty	0.19180990565448167
1	998	Low neural uncertainty	0.16861058243297797
1	999	High neural uncertainty	0.17853555076655517
1	999	Low neural uncertainty	0.15554109649311415
2	0	High neural uncertainty	0.19043477804023543
2	0	Low neural uncertainty	0.17558943611393435
2	1	High neural uncertainty	0.1873526918793485
2	1	Low neural uncertainty	0.16350318215315274
2	2	High neural uncertainty	0.1803528449762065
2	2	Low neural uncertainty	0.16465666020611563
2	3	High neural uncertainty	0.18172530343374774
2	3	Low neural uncertainty	0.1653059404949376
2	4	High neural uncertainty	0.1822025170939957
2	4	Low neural uncertainty	0.16586085911338522
2	5	High neural uncertainty	0.18329287142801076
2	5	Low neural uncertainty	0.16707643832376254
2	6	High neural uncertainty	0.18429579140527802
2	6	Low neural uncertainty	0.16623635288879196
2	7	High neural uncertainty	0.18544882372544472
2	7	Low neural uncertainty	0.1662792608129515
2	8	High neural uncertainty	0.1847236365066676
2	8	Low neural uncertainty	0.16560552822141902
2	9	High neural uncertainty	0.1894965817531333
2	9	Low neural uncertainty	0.16904003944579585
2	10	High neural uncertainty	0.18252724089486425
2	10	Low neural uncertainty	0.17053657611157114
2	11	High neural uncertainty	0.18343477291418056
2	11	Low neural uncertainty	0.1659613353657885
2	12	High neural uncertainty	0.17234406136302002
2	12	Low neural uncertainty	0.1665421604318904
2	13	High neural uncertainty	0.1732443236482935
2	13	Low neural uncertainty	0.1725518307839623
2	14	High neural uncertainty	0.18049987845698348
2	14	Low neural uncertainty	0.17389072931093902
2	15	High neural uncertainty	0.17735886529047112
2	15	Low neural uncertainty	0.1595959909161091
2	16	High neural uncertainty	0.1784601110427762
2	16	Low neural uncertainty	0.16075286315735784
2	17	High neural uncertainty	0.1769398354227343
2	17	Low neural uncertainty	0.15441476808465424
2	18	High neural uncertainty	0.19044139185550985
2	18	Low neural uncertainty	0.16858152444537594
2	19	High neural uncertainty	0.17100592717249705
2	19	Low neural uncertainty	0.1545172770676514
2	20	High neural uncertainty	0.1827482796731942
2	20	Low neural uncertainty	0.15846433884903302
2	21	High neural uncertainty	0.18371760176770227
2	21	Low neural uncertainty	0.1633524913836888
2	22	High neural uncertainty	0.18402673325928626
2	22	Low neural uncertainty	0.16045877902241723
2	23	High neural uncertainty	0.18046623292240818
2	23	Low neural uncertainty	0.16696276651693331
2	24	High neural uncertainty	0.17559755163736354
2	24	Low neural uncertainty	0.16792557287004992
2	25	High neural uncertainty	0.18709928223241143
2	25	Low neural uncertainty	0.1663407020966685
2	26	High neural uncertainty	0.18070676328236682
2	26	Low neural uncertainty	0.16901221105469322
2	27	High neural uncertainty	0.17954575209931492
2	27	Low neural uncertainty	0.15655820485473634
2	28	High neural uncertainty	0.1829285505344077
2	28	Low neural uncertainty	0.17094664801026874
2	29	High neural uncertainty	0.17840099440380153
2	29	Low neural uncertainty	0.1630811972114559
2	30	High neural uncertainty	0.1887130963570587
2	30	Low neural uncertainty	0.17237303755742978
2	31	High neural uncertainty	0.18489234594720666
2	31	Low neural uncertainty	0.16756950486436822
2	32	High neural uncertainty	0.17644934455332187
2	32	Low neural uncertainty	0.16409465454535635
2	33	High neural uncertainty	0.18020138854959286
2	33	Low neural uncertainty	0.16600811429401477
2	34	High neural uncertainty	0.17924296632921774
2	34	Low neural uncertainty	0.1647989457974231
2	35	High neural uncertainty	0.18553227034299397
2	35	Low neural uncertainty	0.1725207113024794
2	36	High neural uncertainty	0.18091827516385253
2	36	Low neural uncertainty	0.16810726391545094
2	37	High neural uncertainty	0.1793693669234156
2	37	Low neural uncertainty	0.16524218767181975
2	38	High neural uncertainty	0.18011401933807256
2	38	Low neural uncertainty	0.1722278729099767
2	39	High neural uncertainty	0.1764546093266575
2	39	Low neural uncertainty	0.16143418331567944
2	40	High neural uncertainty	0.17901724817961298
2	40	Low neural uncertainty	0.16244548115256197
2	41	High neural uncertainty	0.17725475507314112
2	41	Low neural uncertainty	0.16376695825058907
2	42	High neural uncertainty	0.18123940622796078
2	42	Low neural uncertainty	0.16590557645499146
2	43	High neural uncertainty	0.18842621513617056
2	43	Low neural uncertainty	0.16699937265478149
2	44	High neural uncertainty	0.18372547336257408
2	44	Low neural uncertainty	0.16306823768608336
2	45	High neural uncertainty	0.18444951705845214
2	45	Low neural uncertainty	0.16620415132578642
2	46	High neural uncertainty	0.1791610753559292
2	46	Low neural uncertainty	0.1610897534418356
2	47	High neural uncertainty	0.18411530325736883
2	47	Low neural uncertainty	0.1614778559714156
2	48	High neural uncertainty	0.17639254184170058
2	48	Low neural uncertainty	0.16706991573412208
2	49	High neural uncertainty	0.18530296702297572
2	49	Low neural uncertainty	0.15929067347830486
2	50	High neural uncertainty	0.1839108706598641
2	50	Low neural uncertainty	0.16761738111929636
2	51	High neural uncertainty	0.1753049970126068
2	51	Low neural uncertainty	0.16497745836008684
2	52	High neural uncertainty	0.1820482934117858
2	52	Low neural uncertainty	0.16236923057371447
2	53	High neural uncertainty	0.1808813331672807
2	53	Low neural uncertainty	0.16791762924831513
2	54	High neural uncertainty	0.18896217833577203
2	54	Low neural uncertainty	0.17642859385649828
2	55	High neural uncertainty	0.18780801825101306
2	55	Low neural uncertainty	0.16740444636217502
2	56	High neural uncertainty	0.18463183004797512
2	56	Low neural uncertainty	0.1569293044602954
2	57	High neural uncertainty	0.1847714383820564
2	57	Low neural uncertainty	0.16327219418098196
2	58	High neural uncertainty	0.18394807170522198
2	58	Low neural uncertainty	0.16334753043381325
2	59	High neural uncertainty	0.17674096026350763
2	59	Low neural uncertainty	0.16194077203817045
2	60	High neural uncertainty	0.18128785690330884
2	60	Low neural uncertainty	0.1692452931554258
2	61	High neural uncertainty	0.18069652127745578
2	61	Low neural uncertainty	0.1681681826234191
2	62	High neural uncertainty	0.1812121755058317
2	62	Low neural uncertainty	0.16883362283079742
2	63	High neural uncertainty	0.17771469199147263
2	63	Low neural uncertainty	0.1651974820470647
2	64	High neural uncertainty	0.17804403352687273
2	64	Low neural uncertainty	0.1647027387187052
2	65	High neural uncertainty	0.18058867660405387
2	65	Low neural uncertainty	0.1603868275619037
2	66	High neural uncertainty	0.18799514324200214
2	66	Low neural uncertainty	0.16333364319654659
2	67	High neural uncertainty	0.180393265258007
2	67	Low neural uncertainty	0.16108632409617898
2	68	High neural uncertainty	0.18083738802854812
2	68	Low neural uncertainty	0.1694344288646588
2	69	High neural uncertainty	0.17896435855239068
2	69	Low neural uncertainty	0.16472529735129854
2	70	High neural uncertainty	0.183840135937809
2	70	Low neural uncertainty	0.16312508914463839
2	71	High neural uncertainty	0.17590781006420675
2	71	Low neural uncertainty	0.1585022622229892
2	72	High neural uncertainty	0.17300827783083855
2	72	Low neural uncertainty	0.15707386681624588
2	73	High neural uncertainty	0.18808990137067064
2	73	Low neural uncertainty	0.17050454225507064
2	74	High neural uncertainty	0.18448176634732152
2	74	Low neural uncertainty	0.16462908412517113
2	75	High neural uncertainty	0.1819254135048395
2	75	Low neural uncertainty	0.16337993119218755
2	76	High neural uncertainty	0.17265380771195757
2	76	Low neural uncertainty	0.16194271006672042
2	77	High neural uncertainty	0.18486665971935726
2	77	Low neural uncertainty	0.1686437220273816
2	78	High neural uncertainty	0.19152412870328422
2	78	Low neural uncertainty	0.1689342310222435
2	79	High neural uncertainty	0.18653126145087465
2	79	Low neural uncertainty	0.16830849666546552
2	80	High neural uncertainty	0.1816838280350076
2	80	Low neural uncertainty	0.16761121428397857
2	81	High neural uncertainty	0.17625011674078134
2	81	Low neural uncertainty	0.1587132088172445
2	82	High neural uncertainty	0.18329534236174158
2	82	Low neural uncertainty	0.1716010396477808
2	83	High neural uncertainty	0.18309204759642386
2	83	Low neural uncertainty	0.16452294622477212
2	84	High neural uncertainty	0.18167245771546775
2	84	Low neural uncertainty	0.16259905607555786
2	85	High neural uncertainty	0.18324706946000854
2	85	Low neural uncertainty	0.16971409555583908
2	86	High neural uncertainty	0.18480906436729652
2	86	Low neural uncertainty	0.17046507229098656
2	87	High neural uncertainty	0.18260979599117386
2	87	Low neural uncertainty	0.16485414153330058
2	88	High neural uncertainty	0.1812580416262423
2	88	Low neural uncertainty	0.16673785614843978
2	89	High neural uncertainty	0.18845358490969571
2	89	Low neural uncertainty	0.16643699348553392
2	90	High neural uncertainty	0.18088496983416502
2	90	Low neural uncertainty	0.16852061405344657
2	91	High neural uncertainty	0.17352875999552148
2	91	Low neural uncertainty	0.16224771812068958
2	92	High neural uncertainty	0.18878173399032275
2	92	Low neural uncertainty	0.17275915636544187
2	93	High neural uncertainty	0.18090680843159931
2	93	Low neural uncertainty	0.16130363419010738
2	94	High neural uncertainty	0.1811011110345894
2	94	Low neural uncertainty	0.1606061491724275
2	95	High neural uncertainty	0.18008312631971862
2	95	Low neural uncertainty	0.1604024448923754
2	96	High neural uncertainty	0.18098147011383472
2	96	Low neural uncertainty	0.16664107684755722
2	97	High neural uncertainty	0.17824226634760365
2	97	Low neural uncertainty	0.1669986085682444
2	98	High neural uncertainty	0.17645338159183985
2	98	Low neural uncertainty	0.16081523271900297
2	99	High neural uncertainty	0.17838323911780452
2	99	Low neural uncertainty	0.1603060927774751
2	100	High neural uncertainty	0.17758031063604643
2	100	Low neural uncertainty	0.1650244288999772
2	101	High neural uncertainty	0.1838092700334663
2	101	Low neural uncertainty	0.1682816795597876
2	102	High neural uncertainty	0.17594187792264285
2	102	Low neural uncertainty	0.16198776723978578
2	103	High neural uncertainty	0.18251894562750773
2	103	Low neural uncertainty	0.16493267964362282
2	104	High neural uncertainty	0.17986529684868324
2	104	Low neural uncertainty	0.1614002103609167
2	105	High neural uncertainty	0.17543032596818117
2	105	Low neural uncertainty	0.1629783875996277
2	106	High neural uncertainty	0.1835937790737467
2	106	Low neural uncertainty	0.16562332267849283
2	107	High neural uncertainty	0.18363268180379239
2	107	Low neural uncertainty	0.16842353658883708
2	108	High neural uncertainty	0.1768777051141191
2	108	Low neural uncertainty	0.16769229843719335
2	109	High neural uncertainty	0.1858840109750992
2	109	Low neural uncertainty	0.1680068694266161
2	110	High neural uncertainty	0.18790362031088542
2	110	Low neural uncertainty	0.16229611918284712
2	111	High neural uncertainty	0.18229392036655698
2	111	Low neural uncertainty	0.1633264060906608
2	112	High neural uncertainty	0.17890080919347323
2	112	Low neural uncertainty	0.1654095613619848
2	113	High neural uncertainty	0.17405090000877826
2	113	Low neural uncertainty	0.16488968546908364
2	114	High neural uncertainty	0.18207794717652226
2	114	Low neural uncertainty	0.1681871127307416
2	115	High neural uncertainty	0.1845110910785168
2	115	Low neural uncertainty	0.1658230271548179
2	116	High neural uncertainty	0.17944860178574504
2	116	Low neural uncertainty	0.16305673530425593
2	117	High neural uncertainty	0.17558626591231602
2	117	Low neural uncertainty	0.16648131762845406
2	118	High neural uncertainty	0.1839340410745071
2	118	Low neural uncertainty	0.16693043961108597
2	119	High neural uncertainty	0.17592795146315404
2	119	Low neural uncertainty	0.16060813093050155
2	120	High neural uncertainty	0.18337413280192003
2	120	Low neural uncertainty	0.16774594726353703
2	121	High neural uncertainty	0.17929333568878486
2	121	Low neural uncertainty	0.1647256388519043
2	122	High neural uncertainty	0.18680627782197176
2	122	Low neural uncertainty	0.16477271410524627
2	123	High neural uncertainty	0.17798904932017928
2	123	Low neural uncertainty	0.16955960959734948
2	124	High neural uncertainty	0.18015406355932032
2	124	Low neural uncertainty	0.16492483972027108
2	125	High neural uncertainty	0.18051324697925128
2	125	Low neural uncertainty	0.16346346602144649
2	126	High neural uncertainty	0.18844470543050398
2	126	Low neural uncertainty	0.15634008411267725
2	127	High neural uncertainty	0.18381314177158736
2	127	Low neural uncertainty	0.1670675431308741
2	128	High neural uncertainty	0.18005369175637234
2	128	Low neural uncertainty	0.16260763689735167
2	129	High neural uncertainty	0.17675346899291403
2	129	Low neural uncertainty	0.173657046604455
2	130	High neural uncertainty	0.17444369485964004
2	130	Low neural uncertainty	0.16750229554028678
2	131	High neural uncertainty	0.17454656645081718
2	131	Low neural uncertainty	0.1599010301943613
2	132	High neural uncertainty	0.1829461393207449
2	132	Low neural uncertainty	0.1660629804021055
2	133	High neural uncertainty	0.1774480691050649
2	133	Low neural uncertainty	0.15931456870036245
2	134	High neural uncertainty	0.18286075427692122
2	134	Low neural uncertainty	0.16612613323889425
2	135	High neural uncertainty	0.17888046415364198
2	135	Low neural uncertainty	0.15925829513790277
2	136	High neural uncertainty	0.17868423519287366
2	136	Low neural uncertainty	0.1697013454145759
2	137	High neural uncertainty	0.17728328382989045
2	137	Low neural uncertainty	0.1591235537011609
2	138	High neural uncertainty	0.169755726629471
2	138	Low neural uncertainty	0.16726301987445735
2	139	High neural uncertainty	0.1770612032569906
2	139	Low neural uncertainty	0.16461687699823274
2	140	High neural uncertainty	0.17824246229668134
2	140	Low neural uncertainty	0.16195981500443543
2	141	High neural uncertainty	0.1796005033858527
2	141	Low neural uncertainty	0.16762794531203756
2	142	High neural uncertainty	0.1781625611507242
2	142	Low neural uncertainty	0.15770721193878987
2	143	High neural uncertainty	0.17971720043795436
2	143	Low neural uncertainty	0.15816143011246653
2	144	High neural uncertainty	0.18147599654998267
2	144	Low neural uncertainty	0.16015934844215854
2	145	High neural uncertainty	0.18650533675672673
2	145	Low neural uncertainty	0.16367476014560586
2	146	High neural uncertainty	0.18233835476264004
2	146	Low neural uncertainty	0.16562218406787407
2	147	High neural uncertainty	0.1857190944661076
2	147	Low neural uncertainty	0.17087907179507617
2	148	High neural uncertainty	0.1814489784894501
2	148	Low neural uncertainty	0.163706513311735
2	149	High neural uncertainty	0.17814779315549195
2	149	Low neural uncertainty	0.16418759963587634
2	150	High neural uncertainty	0.18704460077037413
2	150	Low neural uncertainty	0.1664197186757961
2	151	High neural uncertainty	0.18695536054941214
2	151	Low neural uncertainty	0.169730045050372
2	152	High neural uncertainty	0.1858807868842481
2	152	Low neural uncertainty	0.15743516792689152
2	153	High neural uncertainty	0.18386786078441464
2	153	Low neural uncertainty	0.17358507404027249
2	154	High neural uncertainty	0.18146590177323244
2	154	Low neural uncertainty	0.16665727876698364
2	155	High neural uncertainty	0.17899735168974493
2	155	Low neural uncertainty	0.16852325798125972
2	156	High neural uncertainty	0.18417593242809954
2	156	Low neural uncertainty	0.16707502666422352
2	157	High neural uncertainty	0.17986075686195108
2	157	Low neural uncertainty	0.16975040356363927
2	158	High neural uncertainty	0.18103582813621083
2	158	Low neural uncertainty	0.16670807508232016
2	159	High neural uncertainty	0.18166967865476222
2	159	Low neural uncertainty	0.17307347101263001
2	160	High neural uncertainty	0.17777295860418363
2	160	Low neural uncertainty	0.16175459281237398
